Address Name	Booth Number	Latitude	Longitude	Search	Settlement Name	Settlement Number
הפסגה 24	285.2	31.76823999349412	35.18262996113981	הפסגה 24, ירושלים	ירושלים	3000
הפסגה 24	285.3	31.76823999349412	35.18262996113981	הפסגה 24, ירושלים	ירושלים	3000
הפסגה 24	285.4	31.76823999349412	35.18262996113981	הפסגה 24, ירושלים	ירושלים	3000
תורה ועבודה 6	294.1	31.767283815209375	35.18238617473312	תורה ועבודה 6, ירושלים	ירושלים	3000
תורה ועבודה 6	294.2	31.767283815209375	35.18238617473312	תורה ועבודה 6, ירושלים	ירושלים	3000
תורה ועבודה 6	294.3	31.767283815209375	35.18238617473312	תורה ועבודה 6, ירושלים	ירושלים	3000
תורה ועבודה 6	294.4	31.767283815209375	35.18238617473312	תורה ועבודה 6, ירושלים	ירושלים	3000
שד הרצל 137	296.1	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	296.2	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	296.3	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
שד הרצל 137	296.4	31.777869153164183	35.186135482091956	שד הרצל 137, ירושלים	ירושלים	3000
