L,R,C,A,O,S,M,Total,Highest,Lat,Long
155,220,306,2,6,0,78,767,C,31.872710752000046,34.95053524300005
21,1777,34,0,169,0,4,2005,R,31.872710752000046,34.993528998000045
15,583,39,0,34,0,2,673,R,31.872710752000046,35.12251026300004
0,107,3,0,1496,0,0,1606,O,31.860299524000027,35.14400714000004
83,1534,269,2,848,0,7,2743,R,31.872710752000046,35.165504018000036
45,996,190,0,169,0,5,1405,R,31.860299524000027,35.18700089500004
5,3,6,38,0,0,4,56,A,31.860299524000027,35.22999465000004
51,1588,204,1,504,0,15,2363,R,31.860299524000027,35.272988405000035
13,26,51,0,0,0,0,90,C,31.897533208000027,34.69257271300006
208,1370,924,4,411,0,94,3011,R,31.885121980000065,34.75706334600005
529,3423,2697,8,517,0,85,7259,R,31.897533208000027,34.778560223000056
2227,8696,6353,46,1116,0,210,18648,R,31.885121980000065,34.80005710100005
3389,13810,9504,58,5622,0,142,32525,R,31.897533208000027,34.821553978000054
296,1794,1799,2,144,0,31,4066,C,31.885121980000065,34.84305085600005
56,393,142,0,48,0,83,722,R,31.897533208000027,34.86454773300005
180,1206,676,0,158,0,170,2390,R,31.897533208000027,34.90754148800005
101,98,247,2,3,0,40,491,C,31.885121980000065,34.92903836500005
1279,5278,4483,10,320,0,57,11427,R,31.897533208000027,34.993528998000045
1892,6201,6115,14,282,0,59,14563,R,31.885121980000065,35.01502587500005
575,679,1760,10,37,0,9,3070,C,31.897533208000027,35.03652275300004
8,1454,16,0,1958,0,5,3441,O,31.885121980000065,35.22999465000004
4,666,11,0,50,0,3,734,R,31.885121980000065,35.31598216000003
6,37,35,0,0,0,3,81,R,31.897533208000027,35.46646030200003
864,1738,3697,7,99,0,21,6426,C,31.922355664000065,34.778560223000056
478,856,1124,11,71,0,16,2556,C,31.909944436000046,34.80005710100005
479,617,1317,6,56,0,8,2483,C,31.922355664000065,34.821553978000054
24,212,124,0,42,0,145,547,R,31.909944436000046,34.84305085600005
832,11104,2790,3327,2897,0,221,21171,R,31.922355664000065,34.86454773300005
23,348,86,1,56,0,1,515,R,31.909944436000046,34.886044611000045
25,452,25,0,173,0,8,683,R,31.922355664000065,34.90754148800005
24,465,22,0,39,0,1,551,R,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
545,1899,2049,10,222,0,28,4753,C,31.922355664000065,34.993528998000045
2116,5325,6127,28,401,0,64,14061,C,31.909944436000046,35.01502587500005
474,955,1440,8,13007,0,83,15967,O,31.922355664000065,35.03652275300004
4,632,4,0,18,0,3,661,R,31.922355664000065,35.12251026300004
177,44,189,1,3,0,8,422,C,31.934766892000027,34.714069591000055
24,58,114,1,0,0,5,202,C,31.934766892000027,34.75706334600005
159,153,450,1,9,0,45,817,C,31.947178120000046,34.778560223000056
2303,7082,7937,208,947,0,107,18584,C,31.934766892000027,34.80005710100005
882,6429,3839,9,993,0,48,12200,R,31.947178120000046,34.821553978000054
953,6697,4218,75,1508,0,106,13557,R,31.934766892000027,34.84305085600005
500,5200,1532,404,1314,0,50,9000,R,31.947178120000046,34.86454773300005
353,5168,997,1147,1226,0,92,8983,R,31.934766892000027,34.886044611000045
346,4419,1115,2554,732,0,455,9621,R,31.947178120000046,34.90754148800005
82,55,222,0,3,0,7,369,C,31.934766892000027,34.92903836500005
22,2159,80,1,949,0,7,3218,R,31.934766892000027,35.01502587500005
4,94,6,0,6234,0,8,6346,O,31.947178120000046,35.03652275300004
1,94,3,0,3812,0,0,3910,O,31.934766892000027,35.05801963000005
0,566,1,0,43,0,0,610,R,31.947178120000046,35.12251026300004
2,1033,2,0,69,0,0,1106,R,31.934766892000027,35.14400714000004
9,2554,12,0,161,0,3,2739,R,31.934766892000027,35.22999465000004
4,1166,25,0,17,0,2,1214,R,31.947178120000046,35.25149152700004
1,150,5,0,4,0,0,160,R,31.947178120000046,35.42346654700003
2771,17009,14160,19,1629,0,121,35709,R,31.972000576000028,34.778560223000056
3413,18203,15388,36,1377,0,231,38648,R,31.959589348000065,34.80005710100005
1296,11336,6406,17,1209,0,140,20404,R,31.972000576000028,34.821553978000054
4,480,17,0,492,0,4,997,O,31.972000576000028,34.86454773300005
397,8434,2061,1493,953,0,645,13983,R,31.959589348000065,34.886044611000045
81,125,232,0,15,0,67,520,C,31.972000576000028,34.90754148800005
141,447,388,3,65,0,46,1090,R,31.959589348000065,34.92903836500005
72,150,155,2,5,0,114,498,C,31.972000576000028,34.95053524300005
49,539,243,0,15,0,6,852,R,31.959589348000065,35.05801963000005
1,223,2,1,2,0,0,229,R,31.959589348000065,35.272988405000035
1,883,5,0,84,0,2,975,R,31.959589348000065,35.35897591500003
0,0,0,0,0,0,0,0,L,31.959589348000065,35.444963425000026
455,4332,2115,12,430,0,31,7375,R,31.996823032000066,34.73556646800006
358,2647,1968,2,224,0,19,5218,R,31.984411804000047,34.75706334600005
1725,10882,7704,12,1511,0,65,21899,R,31.996823032000066,34.778560223000056
943,7646,4960,10,1086,0,148,14793,R,31.984411804000047,34.80005710100005
218,2253,1000,3,356,0,10,3840,R,31.996823032000066,34.821553978000054
10,1461,10,0,1313,0,1,2795,R,31.984411804000047,34.84305085600005
11,320,23,0,38,0,23,415,R,31.996823032000066,34.86454773300005
65,762,136,0,155,0,21,1139,R,31.984411804000047,34.886044611000045
86,495,287,2,67,0,104,1041,R,31.984411804000047,34.92903836500005
1212,3814,4747,9,211,0,32,10025,C,31.996823032000066,34.95053524300005
3,561,10,1,19,0,2,596,R,31.996823032000066,35.12251026300004
0,168,1,0,88,0,1,258,R,31.984411804000047,35.14400714000004
1,246,1,0,7,0,0,255,R,31.996823032000066,35.165504018000036
56,49,49,0,1,0,1,156,L,31.984411804000047,35.444963425000026
1284,13611,5209,27,1819,0,107,22057,R,32.02164548800005,34.73556646800006
2327,22896,9323,33,4900,0,283,39762,R,32.00923426000003,34.75706334600005
3851,20828,14009,45,3828,0,201,42762,R,32.02164548800005,34.778560223000056
1330,9605,5317,19,2103,0,89,18463,R,32.00923426000003,34.80005710100005
796,3154,2488,23,610,0,57,7128,R,32.02164548800005,34.821553978000054
15,330,50,0,57,0,13,465,R,32.00923426000003,34.84305085600005
1123,8999,4146,12,2896,0,79,17255,R,32.02164548800005,34.86454773300005
109,70,252,1,4,0,59,495,C,32.02164548800005,34.90754148800005
22,455,33,0,54,0,55,619,R,32.00923426000003,34.92903836500005
5,693,12,0,190,0,32,932,R,32.02164548800005,34.95053524300005
18,376,72,0,39,0,8,513,R,32.02164548800005,35.03652275300004
31,131,123,0,4,0,4,293,R,32.00923426000003,35.444963425000026
253,89,380,473,6,0,11,1212,A,32.04646794400003,34.73556646800006
3395,19606,8192,4449,5449,0,283,41374,R,32.034056716000066,34.75706334600005
2930,6258,3343,363,2375,0,87,15356,R,32.04646794400003,34.778560223000056
216,1192,877,2,285,0,8,2580,R,32.034056716000066,34.80005710100005
1225,3564,3212,22,756,0,44,8823,R,32.04646794400003,34.821553978000054
447,2511,1452,6,768,0,26,5210,R,32.034056716000066,34.84305085600005
1654,3397,5795,25,287,0,28,11186,C,32.04646794400003,34.86454773300005
1588,8471,6365,17,1006,0,86,17533,R,32.034056716000066,34.886044611000045
113,302,369,0,3,0,14,801,C,32.04646794400003,34.90754148800005
189,1270,685,1,239,0,170,2554,R,32.034056716000066,34.92903836500005
17,2262,45,0,14077,0,10,16411,O,32.04646794400003,34.95053524300005
114,1349,565,0,69,0,13,2110,R,32.034056716000066,35.05801963000005
5,1467,10,0,68,0,2,1552,R,32.04646794400003,35.29448528200004
0,54,1,1,12,0,0,68,R,32.04646794400003,35.33747903700004
17,112,62,0,0,0,4,195,R,32.034056716000066,35.444963425000026
3440,2447,4705,1036,287,0,75,11990,C,32.05887917200005,34.75706334600005
15588,8962,23389,925,948,0,213,50025,C,32.071290400000066,34.778560223000056
4959,17928,10471,185,5050,0,173,38766,R,32.05887917200005,34.80005710100005
8965,20421,24364,196,6419,0,241,60606,C,32.071290400000066,34.821553978000054
3084,8620,9764,69,3056,0,77,24670,C,32.05887917200005,34.84305085600005
2150,8196,8763,24,1423,0,65,20621,C,32.071290400000066,34.86454773300005
935,2301,3565,10,464,0,60,7335,C,32.05887917200005,34.886044611000045
698,13233,2989,6,6175,0,118,23219,R,32.071290400000066,34.90754148800005
101,86,348,1,1,0,71,608,C,32.05887917200005,34.92903836500005
113,27,106,0,0,0,2,248,L,32.071290400000066,34.95053524300005
0,109,8,0,904,0,1,1022,O,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
2,862,7,0,25,0,2,898,R,32.05887917200005,35.05801963000005
1,311,1,0,17,0,2,332,R,32.05887917200005,35.22999465000004
5,70,17,0,6,0,6,104,R,32.071290400000066,35.46646030200003
0,0,0,0,0,0,0,0,L,32.08370162800003,34.75706334600005
10770,7532,22197,471,484,0,121,41575,C,32.09611285600005,34.778560223000056
7623,9877,19212,227,725,0,109,37773,C,32.08370162800003,34.80005710100005
3706,10141,9363,96,15729,0,136,39171,O,32.09611285600005,34.821553978000054
1365,11347,4504,35,49841,0,203,67295,O,32.08370162800003,34.84305085600005
1158,6099,4763,15,648,0,52,12735,R,32.09611285600005,34.86454773300005
3382,27361,13714,42,5722,0,278,50499,R,32.08370162800003,34.886044611000045
520,6203,1988,7,1939,0,90,10747,R,32.09611285600005,34.90754148800005
265,173,739,2,6,0,74,1259,C,32.08370162800003,34.92903836500005
903,10937,4258,13,3231,0,81,19423,R,32.09611285600005,34.95053524300005
944,3453,5700,5,210,0,39,10351,C,32.08370162800003,34.97203212000005
3,1162,45,0,26,0,0,1236,R,32.08370162800003,35.05801963000005
0,370,4,0,12,0,1,387,R,32.08370162800003,35.101013385000044
31,821,133,2,29,0,9,1025,R,32.09611285600005,35.165504018000036
17,810,93,1,40,0,7,968,R,32.09611285600005,35.208497772000044
2,276,1,0,4,0,0,283,R,32.09611285600005,35.25149152700004
7,1503,13,1,108,0,1,1633,R,32.08370162800003,35.272988405000035
1,137,28,0,1,0,0,167,R,32.09611285600005,35.33747903700004
29,426,74,0,43,0,3,575,R,32.08370162800003,35.40196967000003
714,1666,2891,16,138,0,14,5439,C,32.12093531200003,34.778560223000056
5049,4070,10574,240,236,0,64,20233,C,32.10852408400007,34.80005710100005
4754,4457,12655,143,235,0,70,22314,C,32.12093531200003,34.821553978000054
1298,3085,3432,55,6511,0,37,14418,O,32.10852408400007,34.84305085600005
473,1468,1413,9,430,0,14,3807,R,32.12093531200003,34.86454773300005
1634,8835,8428,17,725,0,72,19711,R,32.10852408400007,34.886044611000045
3016,747,1341,7002,109,0,283,12498,A,32.10852408400007,34.97203212000005
259,1469,1399,0,81,0,23,3231,R,32.12093531200003,34.993528998000045
156,4812,789,3,202,0,27,5989,R,32.12093531200003,35.03652275300004
39,736,181,1,8,0,7,972,R,32.10852408400007,35.101013385000044
12,1277,4,0,49,0,0,1342,R,32.12093531200003,35.12251026300004
180,6194,1031,6,183,0,49,7643,R,32.10852408400007,35.18700089500004
1,455,1,0,38,0,1,496,R,32.12093531200003,35.25149152700004
9,147,25,0,10,0,3,194,R,32.10852408400007,35.40196967000003
4,65,26,0,0,0,0,95,R,32.10852408400007,35.48795718000002
1961,2565,6461,50,101,0,25,11163,C,32.13334654000005,34.80005710100005
1064,1210,3606,15,90,0,18,6003,C,32.14575776800007,34.821553978000054
3503,5836,9765,56,1332,0,57,20549,C,32.13334654000005,34.84305085600005
143,246,567,1,36,0,2,995,C,32.14575776800007,34.86454773300005
759,1266,2936,5,63,0,21,5050,C,32.13334654000005,34.886044611000045
1084,2065,3163,16,332,0,83,6743,C,32.14575776800007,34.90754148800005
96,116,393,1,4,0,55,665,C,32.13334654000005,34.92903836500005
477,30,79,4071,6,0,12,4675,A,32.14575776800007,34.95053524300005
213,56,108,1358,25,0,30,1790,A,32.13334654000005,34.97203212000005
147,77,388,2,3,0,4,621,C,32.14575776800007,34.993528998000045
103,813,681,0,25,0,8,1630,R,32.13334654000005,35.01502587500005
4,953,18,0,23,0,1,999,R,32.14575776800007,35.12251026300004
199,730,853,5,56,0,8,1851,C,32.15816899600003,34.80005710100005
1457,2891,5361,26,271,0,29,10035,C,32.17058022400005,34.821553978000054
3796,8280,12486,55,972,0,88,25677,C,32.15816899600003,34.84305085600005
2257,7556,7701,29,1252,0,92,18887,C,32.17058022400005,34.86454773300005
2334,3819,7356,30,377,0,61,13977,C,32.15816899600003,34.886044611000045
5094,10328,15494,91,923,0,159,32089,C,32.17058022400005,34.90754148800005
418,1482,1306,9,176,0,130,3521,R,32.15816899600003,34.92903836500005
164,436,431,1,49,0,250,1331,R,32.17058022400005,34.95053524300005
377,787,1233,3,51,0,31,2482,C,32.15816899600003,34.97203212000005
67,429,448,0,20,0,6,970,C,32.15816899600003,35.01502587500005
58,2099,164,0,149,0,15,2485,R,32.17058022400005,35.07951650800004
4,331,28,0,10,0,5,378,R,32.15816899600003,35.101013385000044
2,357,5,0,1240,0,0,1604,O,32.15816899600003,35.14400714000004
2,488,1,0,44,0,1,536,R,32.15816899600003,35.22999465000004
6,55,34,0,1,0,0,96,R,32.17058022400005,35.42346654700003
91,380,422,2,44,0,3,942,C,32.18299145200007,34.80005710100005
643,943,2165,11,65,0,108,3935,C,32.19540268000003,34.821553978000054
1995,3847,7315,23,392,0,40,13612,C,32.18299145200007,34.84305085600005
1643,5221,5885,21,952,0,53,13775,C,32.19540268000003,34.86454773300005
2975,8329,11289,24,987,0,94,23698,C,32.18299145200007,34.886044611000045
760,2242,2008,9,410,0,24,5453,R,32.19540268000003,34.90754148800005
1758,5764,5718,44,753,0,112,14149,R,32.18299145200007,34.92903836500005
116,26,164,1,0,0,1,308,C,32.19540268000003,34.95053524300005
234,1550,1381,2,112,0,24,3303,R,32.18299145200007,35.01502587500005
23,1833,65,0,65,0,8,1994,R,32.18299145200007,35.101013385000044
1,395,1,0,37,0,1,435,R,32.18299145200007,35.31598216000003
524,100,703,8,3,0,7,1345,C,32.22022513600007,34.821553978000054
191,240,553,3,24,0,60,1071,C,32.22022513600007,34.86454773300005
436,579,1992,8,29,0,50,3094,C,32.20781390800005,34.886044611000045
0,0,0,0,0,0,0,0,L,32.22022513600007,34.90754148800005
196,38,288,1,2,0,1,526,C,32.22022513600007,34.95053524300005
108,21,174,0,0,0,2,305,C,32.20781390800005,34.97203212000005
977,1776,3002,5,40,0,13,5813,C,32.22022513600007,34.993528998000045
48,861,166,1,45,0,10,1131,R,32.20781390800005,35.01502587500005
10,1975,32,1,80,0,4,2102,R,32.22022513600007,35.165504018000036
10,41,33,0,1,0,2,87,R,32.20781390800005,35.444963425000026
97,87,339,0,4,0,3,530,C,32.24504759200005,34.86454773300005
257,582,1395,0,14,0,3,2251,C,32.24504759200005,34.90754148800005
84,52,318,0,2,0,39,495,C,32.23263636400003,34.92903836500005
586,54,399,10927,16,0,77,12059,A,32.24504759200005,34.95053524300005
355,776,1643,2,54,0,15,2845,C,32.24504759200005,34.993528998000045
24,66,73,0,0,0,5,168,C,32.23263636400003,35.01502587500005
111,101,395,0,2,0,4,613,C,32.23263636400003,35.05801963000005
1,691,0,0,34,0,0,726,R,32.24504759200005,35.33747903700004
540,696,1599,5,45,0,21,2906,C,32.25745882000007,34.84305085600005
109,100,362,1,3,0,2,577,C,32.26987004800003,34.86454773300005
820,1115,2880,9,58,0,14,4896,C,32.25745882000007,34.886044611000045
809,2524,2737,7,598,0,34,6709,C,32.26987004800003,34.90754148800005
843,1554,2639,14,178,0,146,5374,C,32.25745882000007,34.92903836500005
5,412,39,0,131,0,53,640,R,32.26987004800003,34.95053524300005
44,395,113,2,50,0,19,623,R,32.25745882000007,34.97203212000005
507,83,247,17472,47,0,107,18463,A,32.25745882000007,35.01502587500005
1,414,5,0,18,0,0,438,R,32.25745882000007,35.18700089500004
12,36,39,0,0,0,4,91,C,32.25745882000007,35.48795718000002
0,79,1,0,6,0,0,86,R,32.25745882000007,35.53095093400003
1523,10942,7629,13,1662,0,184,21953,R,32.28228127600005,34.84305085600005
679,5559,3983,1,1219,0,70,11511,R,32.29469250400007,34.86454773300005
414,1166,1398,5,140,0,13,3136,C,32.28228127600005,34.886044611000045
846,2789,3175,5,827,0,53,7695,C,32.29469250400007,34.90754148800005
638,1443,2800,9,119,0,27,5036,C,32.28228127600005,34.92903836500005
316,904,1071,2,123,0,111,2527,C,32.29469250400007,34.95053524300005
188,325,148,8834,51,0,70,9616,A,32.28228127600005,34.97203212000005
97,350,346,1,60,0,73,927,R,32.29469250400007,34.993528998000045
0,763,4,0,93,0,3,863,R,32.29469250400007,35.07951650800004
2,367,4,0,48,0,0,421,R,32.29469250400007,35.12251026300004
300,4029,1724,4,604,0,66,6727,R,32.30710373200003,34.84305085600005
1380,15954,5600,19,5836,0,194,28983,R,32.31951496000005,34.86454773300005
258,4491,1355,3,1083,0,79,7269,R,32.30710373200003,34.886044611000045
359,767,1566,2,50,0,9,2753,C,32.31951496000005,34.90754148800005
716,3623,3115,10,535,0,40,8039,R,32.30710373200003,34.92903836500005
158,926,949,0,100,0,17,2150,C,32.31951496000005,34.95053524300005
42,183,133,0,32,0,77,467,R,32.30710373200003,34.97203212000005
74,90,318,1,4,0,52,539,C,32.31951496000005,34.993528998000045
71,158,198,3,11,0,130,571,C,32.30710373200003,35.01502587500005
6,104,5,0,11,0,2,128,R,32.31951496000005,35.50945405700003
241,3437,918,6,498,0,35,5135,R,32.33192618800007,34.84305085600005
1174,13272,4645,14,4663,0,108,23876,R,32.34433741600003,34.86454773300005
267,739,968,3,96,0,26,2099,C,32.33192618800007,34.886044611000045
525,226,1185,8,8,0,29,1981,C,32.34433741600003,34.90754148800005
83,439,363,0,40,0,4,929,R,32.33192618800007,34.92903836500005
105,79,290,3,0,0,9,486,C,32.34433741600003,34.95053524300005
157,255,591,1,24,0,164,1192,C,32.33192618800007,34.97203212000005
95,76,289,0,2,0,14,476,C,32.34433741600003,34.993528998000045
524,868,1925,10,42,0,13,3382,C,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
32,137,104,1,37,0,0,311,R,32.35674864400005,34.84305085600005
301,179,735,4,28,0,18,1265,C,32.36915987200007,34.86454773300005
26,21,116,2,1,0,0,166,C,32.35674864400005,34.886044611000045
319,245,321,2,26,0,6,919,C,32.36915987200007,34.90754148800005
263,84,458,7,1,0,75,888,C,32.35674864400005,34.92903836500005
81,64,237,0,3,0,14,399,C,32.36915987200007,34.993528998000045
104,56,286,0,1,0,1,448,C,32.35674864400005,35.01502587500005
78,14,50,2637,27,0,35,2841,A,32.36915987200007,35.03652275300004
3,245,7,0,6,0,1,262,R,32.36915987200007,35.50945405700003
1,319,2,0,5,0,2,329,R,32.35674864400005,35.53095093400003
165,93,444,5,2,0,5,714,C,32.39398232800005,34.86454773300005
303,81,624,2,4,0,43,1057,C,32.38157110000003,34.886044611000045
166,796,506,21,39,0,34,1562,R,32.39398232800005,34.90754148800005
686,113,815,4,3,0,6,1627,C,32.38157110000003,34.92903836500005
187,38,243,0,3,0,1,472,C,32.38157110000003,34.97203212000005
81,212,310,2,30,0,202,837,C,32.39398232800005,34.993528998000045
353,67,448,3792,8,0,35,4703,A,32.39398232800005,35.03652275300004
169,75,460,2,2,0,1,709,C,32.41880478400003,34.86454773300005
422,1216,746,2,310,0,17,2713,R,32.40639355600007,34.92903836500005
465,4688,1874,16,476,0,61,7580,R,32.41880478400003,34.95053524300005
146,29,280,3,2,0,3,463,C,32.40639355600007,35.01502587500005
300,49,180,10221,12,0,59,10821,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
10,90,26,0,1,0,1,128,R,32.41880478400003,35.12251026300004
2,163,19,0,8,0,0,192,R,32.41880478400003,35.165504018000036
476,3916,1532,7,801,0,50,6782,R,32.43121601200005,34.886044611000045
883,7904,3773,60,1335,0,131,14086,R,32.44362724000007,34.90754148800005
1719,10325,7528,55,1944,0,127,21698,R,32.43121601200005,34.92903836500005
357,14,309,2,0,0,2,684,L,32.44362724000007,34.95053524300005
95,239,314,2,25,0,20,695,C,32.43121601200005,35.01502587500005
320,16,119,586,2,0,3,1046,A,32.44362724000007,35.03652275300004
6,256,16,0,5,0,2,285,R,32.44362724000007,35.42346654700003
5,124,9,0,37,0,6,181,R,32.44362724000007,35.46646030200003
2,208,11,0,16,0,3,240,R,32.43121601200005,35.48795718000002
26,471,58,1,23,0,9,588,R,32.44362724000007,35.50945405700003
35,277,60,0,5,0,8,385,R,32.43121601200005,35.53095093400003
638,2822,1430,13,488,0,28,5419,R,32.46844969600005,34.95053524300005
105,354,299,1,60,0,43,862,R,32.45603846800003,34.97203212000005
1971,3833,3975,47,417,0,57,10300,C,32.46844969600005,34.993528998000045
401,69,398,3,4,0,6,881,L,32.45603846800003,35.01502587500005
416,2405,1062,39,663,0,29,4614,R,32.46844969600005,35.03652275300004
39,177,17,414,21,0,22,690,A,32.45603846800003,35.05801963000005
16,71,60,1,0,0,2,150,R,32.46844969600005,35.12251026300004
19,265,126,0,3,0,5,418,R,32.46844969600005,35.165504018000036
52,168,67,1,2,0,0,290,R,32.46844969600005,35.42346654700003
21,234,49,2,2,0,3,311,R,32.46844969600005,35.50945405700003
76,34,139,0,0,0,3,252,C,32.46844969600005,35.552447812000025
155,60,339,3,14,0,3,574,C,32.48086092400007,34.886044611000045
511,1474,1047,7,233,0,32,3304,R,32.48086092400007,34.97203212000005
710,571,1968,8,24,0,6,3287,C,32.49327215200003,34.993528998000045
99,298,222,3,5,0,5,632,R,32.48086092400007,35.01502587500005
48,35,24,802,6,0,22,937,A,32.49327215200003,35.03652275300004
43,7,20,1851,1,0,12,1934,A,32.49327215200003,35.07951650800004
417,446,700,1612,21,0,32,3228,A,32.48086092400007,35.101013385000044
11,3,2,73,0,0,1,90,A,32.49327215200003,35.12251026300004
9,531,22,0,16,0,0,578,R,32.48086092400007,35.18700089500004
116,24,145,0,0,0,1,286,C,32.49327215200003,35.46646030200003
331,2268,413,1,616,0,12,3641,R,32.48086092400007,35.48795718000002
124,1555,200,0,483,0,14,2376,R,32.49327215200003,35.50945405700003
45,16,53,0,2,0,1,117,C,32.48086092400007,35.53095093400003
97,31,155,2,0,0,3,288,C,32.49327215200003,35.552447812000025
112,2477,541,8,391,0,11,3540,R,32.51809460800007,34.90754148800005
167,3958,719,3,756,0,23,5626,R,32.50568338000005,34.92903836500005
1312,1944,3265,21,135,0,33,6710,C,32.51809460800007,34.95053524300005
86,33,121,0,0,0,2,242,C,32.50568338000005,35.01502587500005
100,24,157,4,3,0,0,288,C,32.51809460800007,35.03652275300004
276,109,91,6615,46,0,106,7243,A,32.50568338000005,35.05801963000005
122,79,108,5525,5,0,80,5919,A,32.50568338000005,35.101013385000044
328,76,246,13426,15,0,129,14220,A,32.50568338000005,35.14400714000004
60,12,13,2295,2,0,25,2407,A,32.51809460800007,35.165504018000036
110,67,318,1,1,0,2,499,C,32.51809460800007,35.25149152700004
58,205,100,1122,11,0,73,1569,A,32.51809460800007,35.29448528200004
158,680,606,3,29,0,11,1487,R,32.51809460800007,35.33747903700004
283,119,431,3,11,0,6,853,C,32.51809460800007,35.42346654700003
208,29,217,0,1,0,0,455,C,32.50568338000005,35.444963425000026
181,3021,245,19,1122,0,10,4598,R,32.50568338000005,35.48795718000002
59,42,116,0,2,0,1,220,C,32.51809460800007,35.50945405700003
86,58,126,3309,14,0,64,3657,A,32.54291706400005,34.90754148800005
304,668,877,7,44,0,8,1908,C,32.53050583600003,34.92903836500005
97,95,183,3,5,0,16,399,C,32.54291706400005,34.993528998000045
46,136,91,0,4,0,52,329,R,32.54291706400005,35.03652275300004
117,17,41,1751,2,0,19,1947,A,32.53050583600003,35.101013385000044
18,4,11,1390,1,0,8,1432,A,32.53050583600003,35.14400714000004
23,5,4,1536,3,0,13,1584,A,32.54291706400005,35.165504018000036
18,2,14,527,9,0,11,581,A,32.54291706400005,35.208497772000044
25,108,83,0,6,0,4,226,R,32.54291706400005,35.25149152700004
13,202,27,0,10,0,31,283,R,32.54291706400005,35.29448528200004
6,1,7,605,0,0,8,627,A,32.53050583600003,35.31598216000003
9,46,31,0,1,0,0,87,R,32.53050583600003,35.35897591500003
73,106,188,0,3,0,5,375,C,32.53050583600003,35.48795718000002
446,75,600,1,2,0,7,1131,C,32.55532829200007,34.92903836500005
2072,3957,6016,24,1382,0,51,13502,C,32.56773952000003,34.95053524300005
88,73,192,4,2,0,45,404,C,32.55532829200007,35.01502587500005
85,23,165,1,0,0,0,274,C,32.56773952000003,35.07951650800004
147,68,164,2368,30,0,14,2791,A,32.55532829200007,35.18700089500004
20,319,53,0,39,0,5,436,R,32.55532829200007,35.22999465000004
39,300,113,0,29,0,5,486,R,32.56773952000003,35.25149152700004
48,321,143,1,88,0,5,606,R,32.55532829200007,35.272988405000035
136,422,260,1,43,0,23,885,R,32.55532829200007,35.31598216000003
137,222,393,3,23,0,6,784,C,32.55532829200007,35.35897591500003
275,54,421,1,1,0,3,755,C,32.56773952000003,35.380472792000035
273,75,407,2,7,0,5,769,C,32.55532829200007,35.40196967000003
234,93,435,1,1,0,1,765,C,32.55532829200007,35.444963425000026
16,172,14,0,29,0,14,245,R,32.56773952000003,35.552447812000025
7,131,32,0,11,0,25,206,R,32.55532829200007,35.57394468900003
519,152,158,3783,67,0,55,4734,A,32.59256197600007,34.95053524300005
8,28,24,0,0,0,2,62,R,32.58015074800005,34.97203212000005
213,16,237,5,1,0,3,475,C,32.59256197600007,35.07951650800004
18,232,96,0,31,0,25,402,R,32.59256197600007,35.165504018000036
132,61,268,1,2,0,1,465,C,32.58015074800005,35.18700089500004
111,2172,474,2,269,0,34,3062,R,32.59256197600007,35.29448528200004
81,55,204,2,4,0,27,373,C,32.59256197600007,35.42346654700003
129,75,357,0,5,0,7,573,C,32.58015074800005,35.444963425000026
77,38,114,0,2,0,2,233,C,32.59256197600007,35.552447812000025
133,31,246,0,0,0,6,416,C,32.60497320400003,34.92903836500005
135,93,324,0,6,0,7,565,C,32.61738443200005,34.95053524300005
81,95,122,1,4,0,8,311,C,32.61738443200005,34.993528998000045
90,77,161,1,7,0,2,338,C,32.60497320400003,35.01502587500005
282,42,296,2,0,0,5,627,C,32.60497320400003,35.05801963000005
35,325,82,0,22,0,3,467,R,32.61738443200005,35.07951650800004
454,98,475,1,4,0,2,1034,C,32.60497320400003,35.101013385000044
400,24,291,1,1,0,2,719,L,32.60497320400003,35.14400714000004
80,45,287,2,5,0,9,428,C,32.61738443200005,35.208497772000044
207,3121,803,2,406,0,20,4559,R,32.60497320400003,35.272988405000035
509,5299,1981,14,564,0,47,8414,R,32.61738443200005,35.29448528200004
301,1159,873,7,78,0,35,2453,R,32.60497320400003,35.31598216000003
107,1982,444,245,530,0,38,3346,R,32.61738443200005,35.33747903700004
41,4,59,752,3,0,9,868,A,32.61738443200005,35.380472792000035
28,8,15,552,7,0,28,638,A,32.60497320400003,35.444963425000026
98,29,115,4,0,0,2,248,C,32.61738443200005,35.552447812000025
62,21,118,0,0,0,0,201,C,32.62979566000007,34.92903836500005
55,247,152,1,52,0,26,533,R,32.64220688800003,34.95053524300005
132,86,276,2,2,0,6,504,C,32.64220688800003,34.993528998000045
16,272,34,0,97,0,1,420,R,32.62979566000007,35.05801963000005
593,2841,2262,2,123,0,25,5846,R,32.64220688800003,35.07951650800004
276,46,292,4,8,0,4,630,C,32.64220688800003,35.12251026300004
264,173,409,1,90,0,12,949,C,32.64220688800003,35.29448528200004
121,2720,647,9,1078,0,61,4636,R,32.62979566000007,35.31598216000003
129,805,599,1,80,0,21,1635,R,32.64220688800003,35.33747903700004
211,14,90,468,1,0,8,792,A,32.62979566000007,35.35897591500003
