L,R,C,A,O,S,M,Total,Highest,Lat,Long
35,562,297,0,46,0,4,944,R,31.860299524000027,34.886044611000045
90,204,227,3,10,0,2,536,C,31.872710752000046,34.90754148800005
137,207,396,0,6,0,3,749,C,31.872710752000046,34.95053524300005
16,1891,42,0,121,0,3,2073,R,31.872710752000046,34.993528998000045
6,573,65,0,22,0,1,667,R,31.872710752000046,35.12251026300004
0,118,1,0,1384,0,0,1503,O,31.860299524000027,35.14400714000004
63,1594,376,1,727,0,9,2770,R,31.872710752000046,35.165504018000036
32,971,270,0,133,0,4,1410,R,31.860299524000027,35.18700089500004
6,9,8,9,0,0,3,35,R,31.860299524000027,35.22999465000004
26,1644,229,3,382,0,12,2296,R,31.860299524000027,35.272988405000035
9,27,62,0,0,0,0,98,C,31.897533208000027,34.69257271300006
175,1485,1033,4,300,0,22,3019,R,31.885121980000065,34.75706334600005
342,3283,3090,5,374,0,61,7155,R,31.897533208000027,34.778560223000056
1402,7317,6087,34,754,0,112,15706,R,31.885121980000065,34.80005710100005
3153,14940,12530,59,4869,0,153,35704,R,31.897533208000027,34.821553978000054
179,1304,1700,4,80,0,20,3287,C,31.885121980000065,34.84305085600005
30,438,223,0,33,0,4,728,R,31.897533208000027,34.86454773300005
135,1287,866,0,104,0,4,2396,R,31.897533208000027,34.90754148800005
69,102,324,2,0,0,0,497,C,31.885121980000065,34.92903836500005
958,4967,5244,9,223,0,48,11449,C,31.897533208000027,34.993528998000045
1510,5920,7281,13,194,0,62,14980,C,31.885121980000065,35.01502587500005
509,583,2011,5,23,0,11,3142,C,31.897533208000027,35.03652275300004
4,1467,25,0,1797,0,2,3295,O,31.885121980000065,35.22999465000004
3,707,13,0,22,0,1,746,R,31.885121980000065,35.31598216000003
3,40,55,0,0,0,0,98,C,31.897533208000027,35.46646030200003
681,1561,4118,9,62,0,10,6441,C,31.922355664000065,34.778560223000056
384,809,1279,11,50,0,7,2540,C,31.909944436000046,34.80005710100005
442,557,1406,3,38,0,9,2455,C,31.922355664000065,34.821553978000054
20,309,192,0,31,0,2,554,R,31.909944436000046,34.84305085600005
735,11283,3499,2270,2042,0,226,20055,R,31.922355664000065,34.86454773300005
5,346,104,0,36,0,2,493,R,31.909944436000046,34.886044611000045
4,427,154,0,93,0,3,681,R,31.922355664000065,34.90754148800005
13,478,49,0,27,0,0,567,R,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
414,1742,2407,7,162,0,24,4756,C,31.922355664000065,34.993528998000045
1650,4988,7144,15,270,0,68,14135,C,31.909944436000046,35.01502587500005
385,891,1734,5,10860,0,30,13905,O,31.922355664000065,35.03652275300004
4,664,7,0,10,0,0,685,R,31.922355664000065,35.12251026300004
163,47,209,1,4,0,1,425,C,31.934766892000027,34.714069591000055
26,47,124,1,0,0,0,198,C,31.934766892000027,34.75706334600005
138,135,542,0,1,0,5,821,C,31.947178120000046,34.778560223000056
1751,6738,9227,127,703,0,85,18631,C,31.934766892000027,34.80005710100005
605,6327,5020,10,719,0,69,12750,R,31.947178120000046,34.821553978000054
635,6633,5048,56,1054,0,84,13510,R,31.934766892000027,34.84305085600005
438,5276,1942,252,802,0,62,8772,R,31.947178120000046,34.86454773300005
274,5356,1435,727,775,0,113,8680,R,31.934766892000027,34.886044611000045
336,4509,1425,1964,512,0,142,8888,R,31.947178120000046,34.90754148800005
80,53,243,0,0,0,1,377,C,31.934766892000027,34.92903836500005
17,2275,116,1,800,0,7,3216,R,31.934766892000027,35.01502587500005
2,119,13,2,6013,0,6,6155,O,31.947178120000046,35.03652275300004
0,96,6,1,3734,0,7,3844,O,31.934766892000027,35.05801963000005
0,580,1,0,25,0,0,606,R,31.947178120000046,35.12251026300004
0,1126,6,0,14,0,2,1148,R,31.934766892000027,35.14400714000004
10,2719,18,0,71,0,1,2819,R,31.934766892000027,35.22999465000004
3,1196,27,0,9,0,3,1238,R,31.947178120000046,35.25149152700004
0,156,7,0,1,0,0,164,R,31.947178120000046,35.42346654700003
1914,16120,16996,18,1080,0,176,36304,C,31.972000576000028,34.778560223000056
2813,16728,18021,32,987,0,297,38878,C,31.959589348000065,34.80005710100005
873,10812,7799,20,891,0,189,20584,R,31.972000576000028,34.821553978000054
1,525,32,0,394,0,3,955,R,31.972000576000028,34.86454773300005
393,8510,2652,1081,648,0,172,13456,R,31.959589348000065,34.886044611000045
65,136,303,0,6,0,3,513,C,31.972000576000028,34.90754148800005
99,421,515,3,45,0,6,1089,C,31.959589348000065,34.92903836500005
59,171,260,1,1,0,0,492,C,31.972000576000028,34.95053524300005
23,495,326,1,8,0,5,858,R,31.959589348000065,35.05801963000005
0,254,5,0,0,0,0,259,R,31.959589348000065,35.272988405000035
0,958,10,0,27,0,1,996,R,31.959589348000065,35.35897591500003
327,4225,2701,6,300,0,61,7620,R,31.996823032000066,34.73556646800006
262,2583,2314,1,157,0,22,5339,R,31.984411804000047,34.75706334600005
1167,9885,8751,12,947,0,101,20863,R,31.996823032000066,34.778560223000056
692,7852,5269,8,789,0,131,14741,R,31.984411804000047,34.80005710100005
132,2164,1267,2,235,0,13,3813,R,31.996823032000066,34.821553978000054
3,2160,16,2,602,0,7,2790,R,31.984411804000047,34.84305085600005
2,362,50,0,20,0,2,436,R,31.996823032000066,34.86454773300005
30,795,220,0,106,0,7,1158,R,31.984411804000047,34.886044611000045
69,513,403,1,50,0,2,1038,R,31.984411804000047,34.92903836500005
907,3627,5527,5,132,0,26,10224,C,31.996823032000066,34.95053524300005
4,581,8,0,14,0,0,607,R,31.996823032000066,35.12251026300004
0,190,0,2,64,0,2,258,R,31.984411804000047,35.14400714000004
0,250,4,0,2,0,0,256,R,31.996823032000066,35.165504018000036
5,48,53,0,0,0,1,107,C,31.984411804000047,35.444963425000026
894,13397,6664,26,1237,0,263,22481,R,32.02164548800005,34.73556646800006
1627,22254,11632,39,3600,0,400,39552,R,32.00923426000003,34.75706334600005
2850,20174,17601,34,2949,0,330,43938,R,32.02164548800005,34.778560223000056
1013,9037,6589,17,1677,0,137,18470,R,32.00923426000003,34.80005710100005
617,3027,3035,16,406,0,49,7150,C,32.02164548800005,34.821553978000054
9,367,70,0,43,0,2,491,R,32.00923426000003,34.84305085600005
817,9178,4874,14,2116,0,94,17093,R,32.02164548800005,34.86454773300005
89,79,343,2,4,0,1,518,C,32.02164548800005,34.90754148800005
19,511,75,0,34,0,1,640,R,32.00923426000003,34.92903836500005
3,784,39,0,119,0,3,948,R,32.02164548800005,34.95053524300005
9,368,108,0,35,0,4,524,R,32.02164548800005,35.03652275300004
29,110,152,1,0,0,2,294,C,32.00923426000003,35.444963425000026
258,92,462,292,5,0,11,1120,C,32.04646794400003,34.73556646800006
2945,19003,10968,2974,4376,0,405,40671,R,32.034056716000066,34.75706334600005
2264,6235,4279,323,2023,0,132,15256,R,32.04646794400003,34.778560223000056
155,1161,1082,2,231,0,20,2651,R,32.034056716000066,34.80005710100005
1073,5280,4565,17,1040,0,87,12062,R,32.04646794400003,34.821553978000054
339,2476,1819,6,570,0,34,5244,R,32.034056716000066,34.84305085600005
1482,3124,6326,14,209,0,44,11199,C,32.04646794400003,34.86454773300005
1145,8298,7332,15,713,0,83,17586,R,32.034056716000066,34.886044611000045
87,303,410,0,4,0,5,809,C,32.04646794400003,34.90754148800005
122,1115,751,1,106,0,11,2106,R,32.034056716000066,34.92903836500005
11,2583,92,2,13089,0,13,15790,O,32.04646794400003,34.95053524300005
65,1218,796,0,47,0,14,2140,R,32.034056716000066,35.05801963000005
3,1534,10,0,30,0,4,1581,R,32.04646794400003,35.29448528200004
0,63,0,0,1,0,0,64,R,32.04646794400003,35.33747903700004
10,113,71,0,0,0,1,195,R,32.034056716000066,35.444963425000026
2783,2341,5831,720,226,0,90,11991,C,32.05887917200005,34.75706334600005
12478,8638,27606,863,733,0,200,50518,C,32.071290400000066,34.778560223000056
3786,17799,13196,149,3927,0,225,39082,R,32.05887917200005,34.80005710100005
7266,19473,27819,162,5698,0,296,60714,C,32.071290400000066,34.821553978000054
2446,8161,11263,50,2619,0,107,24646,C,32.05887917200005,34.84305085600005
1745,8123,10366,27,1209,0,61,21531,C,32.071290400000066,34.86454773300005
711,2162,3894,7,337,0,25,7136,C,32.05887917200005,34.886044611000045
284,11507,2561,7,5225,0,82,19666,R,32.071290400000066,34.90754148800005
81,102,436,3,1,0,1,624,C,32.05887917200005,34.92903836500005
111,19,116,0,0,0,1,247,C,32.071290400000066,34.95053524300005
1,147,12,0,841,0,1,1002,O,32.05887917200005,34.97203212000005
24,170,294,0,8,0,1,497,C,32.071290400000066,34.993528998000045
1,871,7,0,14,0,0,893,R,32.05887917200005,35.05801963000005
0,319,7,0,9,0,0,335,R,32.05887917200005,35.22999465000004
2,77,25,0,2,0,1,107,R,32.071290400000066,35.46646030200003
0,0,0,0,0,0,0,0,L,32.08370162800003,34.75706334600005
8746,7076,25523,394,325,0,125,42189,C,32.09611285600005,34.778560223000056
6241,9376,21423,184,516,0,163,37903,C,32.08370162800003,34.80005710100005
2848,9809,11291,73,15137,0,190,39348,O,32.09611285600005,34.821553978000054
1059,11436,5552,31,48566,0,145,66789,O,32.08370162800003,34.84305085600005
801,5479,5471,14,464,0,64,12293,R,32.09611285600005,34.86454773300005
2533,26679,16894,34,4754,0,428,51322,R,32.08370162800003,34.886044611000045
368,6458,2203,5,1629,0,89,10752,R,32.09611285600005,34.90754148800005
242,169,819,3,6,0,2,1241,C,32.08370162800003,34.92903836500005
515,10356,5185,9,2404,0,110,18579,R,32.09611285600005,34.95053524300005
630,2892,6003,6,115,0,49,9695,C,32.08370162800003,34.97203212000005
4,1056,59,0,14,0,3,1136,R,32.08370162800003,35.05801963000005
0,376,2,0,6,0,0,384,R,32.08370162800003,35.101013385000044
20,803,175,0,25,0,13,1036,R,32.09611285600005,35.165504018000036
18,859,134,0,16,0,16,1043,R,32.09611285600005,35.208497772000044
0,272,3,0,2,0,0,277,R,32.09611285600005,35.25149152700004
6,1606,25,1,31,0,2,1671,R,32.08370162800003,35.272988405000035
2,141,30,0,0,0,0,173,R,32.09611285600005,35.33747903700004
12,470,121,1,19,0,5,628,R,32.08370162800003,35.40196967000003
543,1586,3195,12,94,0,12,5442,C,32.12093531200003,34.778560223000056
4232,3726,12177,222,137,0,69,20563,C,32.10852408400007,34.80005710100005
4113,3917,14114,115,185,0,67,22511,C,32.12093531200003,34.821553978000054
1189,4694,5041,42,6453,0,83,17502,O,32.10852408400007,34.84305085600005
335,1302,1674,21,340,0,19,3691,C,32.12093531200003,34.86454773300005
1114,7782,9259,11,527,0,101,18794,C,32.10852408400007,34.886044611000045
3855,715,1542,5296,70,0,57,11535,A,32.10852408400007,34.97203212000005
181,1478,1654,1,52,0,11,3377,C,32.12093531200003,34.993528998000045
103,4836,1064,4,153,0,36,6196,R,32.12093531200003,35.03652275300004
33,707,236,1,6,0,8,991,R,32.10852408400007,35.101013385000044
4,1273,11,0,37,0,1,1326,R,32.12093531200003,35.12251026300004
118,6093,1470,6,119,0,118,7924,R,32.10852408400007,35.18700089500004
2,463,5,0,16,0,1,487,R,32.12093531200003,35.25149152700004
4,155,33,0,0,0,0,192,R,32.10852408400007,35.40196967000003
3,68,30,0,0,0,0,101,R,32.10852408400007,35.48795718000002
1583,2370,7346,49,69,0,32,11449,C,32.13334654000005,34.80005710100005
881,1097,4030,15,73,0,14,6110,C,32.14575776800007,34.821553978000054
2670,3364,10470,41,564,0,51,17160,C,32.13334654000005,34.84305085600005
108,221,611,1,24,0,2,967,C,32.14575776800007,34.86454773300005
641,1178,3204,3,47,0,25,5098,C,32.13334654000005,34.886044611000045
854,2046,3600,14,237,0,32,6783,C,32.14575776800007,34.90754148800005
81,118,472,0,4,0,1,676,C,32.13334654000005,34.92903836500005
588,31,126,3249,192,0,29,4215,A,32.14575776800007,34.95053524300005
464,43,131,1002,22,0,5,1667,A,32.13334654000005,34.97203212000005
121,61,458,2,2,0,2,646,C,32.14575776800007,34.993528998000045
58,745,823,0,15,0,11,1652,C,32.13334654000005,35.01502587500005
5,1004,18,0,13,0,0,1040,R,32.14575776800007,35.12251026300004
169,649,953,3,35,0,9,1818,C,32.15816899600003,34.80005710100005
1161,2672,5855,16,194,0,41,9939,C,32.17058022400005,34.821553978000054
3133,7706,14288,47,723,0,116,26013,C,32.15816899600003,34.84305085600005
1831,7532,8686,27,965,0,90,19131,C,32.17058022400005,34.86454773300005
1936,3600,8338,22,281,0,70,14247,C,32.15816899600003,34.886044611000045
4444,9996,17340,55,630,0,154,32619,C,32.17058022400005,34.90754148800005
328,1483,1594,8,127,0,22,3562,C,32.15816899600003,34.92903836500005
139,540,637,0,34,0,3,1353,C,32.17058022400005,34.95053524300005
309,764,1400,0,34,0,6,2513,C,32.15816899600003,34.97203212000005
62,393,503,0,12,0,3,973,C,32.15816899600003,35.01502587500005
34,2217,240,1,83,0,27,2602,R,32.17058022400005,35.07951650800004
5,327,34,0,8,0,2,376,R,32.15816899600003,35.101013385000044
3,406,2,1,1132,0,4,1548,O,32.15816899600003,35.14400714000004
0,521,3,1,10,0,1,536,R,32.15816899600003,35.22999465000004
10,43,39,0,0,0,0,92,R,32.17058022400005,35.42346654700003
92,413,502,2,30,0,3,1042,C,32.18299145200007,34.80005710100005
534,899,2497,13,57,0,18,4018,C,32.19540268000003,34.821553978000054
1721,3555,8176,19,280,0,53,13804,C,32.18299145200007,34.84305085600005
1326,5040,6497,15,728,0,50,13656,C,32.19540268000003,34.86454773300005
2447,8139,12563,18,714,0,101,23982,C,32.18299145200007,34.886044611000045
593,2246,2428,5,284,0,17,5573,C,32.19540268000003,34.90754148800005
1507,5685,6406,33,543,0,88,14262,C,32.18299145200007,34.92903836500005
100,23,172,0,0,0,2,297,C,32.19540268000003,34.95053524300005
166,1472,1618,1,81,0,13,3351,C,32.18299145200007,35.01502587500005
12,1807,84,0,48,0,6,1957,R,32.18299145200007,35.101013385000044
1,429,2,0,17,0,0,449,R,32.18299145200007,35.31598216000003
509,84,759,9,3,0,3,1367,C,32.22022513600007,34.821553978000054
158,249,621,3,17,0,9,1057,C,32.22022513600007,34.86454773300005
385,538,2188,5,21,0,10,3147,C,32.20781390800005,34.886044611000045
0,0,0,0,0,0,0,0,L,32.22022513600007,34.90754148800005
181,39,284,1,1,0,2,508,C,32.22022513600007,34.95053524300005
104,24,190,1,0,0,1,320,C,32.20781390800005,34.97203212000005
809,1731,3419,4,28,0,17,6008,C,32.22022513600007,34.993528998000045
27,846,220,0,31,0,21,1145,R,32.20781390800005,35.01502587500005
4,2089,35,0,46,0,3,2177,R,32.22022513600007,35.165504018000036
6,51,38,0,1,0,1,97,R,32.20781390800005,35.444963425000026
109,69,352,1,1,0,5,537,C,32.24504759200005,34.86454773300005
189,506,1493,0,14,0,4,2206,C,32.24504759200005,34.90754148800005
94,58,370,1,1,0,1,525,C,32.23263636400003,34.92903836500005
2643,59,420,7325,12,0,101,10560,A,32.24504759200005,34.95053524300005
243,657,1875,2,38,0,14,2829,C,32.24504759200005,34.993528998000045
14,53,101,0,1,0,2,171,C,32.23263636400003,35.01502587500005
90,90,396,0,2,0,1,579,C,32.23263636400003,35.05801963000005
0,714,7,0,11,0,0,732,R,32.24504759200005,35.33747903700004
490,601,1789,3,32,0,15,2930,C,32.25745882000007,34.84305085600005
107,92,396,0,1,0,1,597,C,32.26987004800003,34.86454773300005
701,988,3193,5,24,0,24,4935,C,32.25745882000007,34.886044611000045
641,2433,3094,8,474,0,27,6677,C,32.26987004800003,34.90754148800005
749,1467,3086,7,106,0,27,5442,C,32.25745882000007,34.92903836500005
4,443,86,0,74,0,3,610,R,32.26987004800003,34.95053524300005
40,437,140,3,26,0,2,648,R,32.25745882000007,34.97203212000005
1325,61,227,15002,113,0,81,16809,A,32.25745882000007,35.01502587500005
2,416,17,0,9,0,0,444,R,32.25745882000007,35.18700089500004
5,33,60,0,0,0,1,99,C,32.25745882000007,35.48795718000002
0,97,0,0,3,0,0,100,R,32.25745882000007,35.53095093400003
1116,10923,8861,8,1126,0,145,22179,R,32.28228127600005,34.84305085600005
461,5403,4716,4,901,0,64,11549,R,32.29469250400007,34.86454773300005
345,1127,1598,4,84,0,17,3175,C,32.28228127600005,34.886044611000045
679,2646,3670,13,681,0,37,7726,C,32.29469250400007,34.90754148800005
502,1327,3091,8,91,0,16,5035,C,32.28228127600005,34.92903836500005
278,883,1287,2,77,0,10,2537,C,32.29469250400007,34.95053524300005
556,332,156,5797,47,0,69,6957,A,32.28228127600005,34.97203212000005
72,394,430,0,34,0,1,931,C,32.29469250400007,34.993528998000045
1,772,9,0,73,0,0,855,R,32.29469250400007,35.07951650800004
1,365,6,0,42,0,0,414,R,32.29469250400007,35.12251026300004
241,4053,2040,7,393,0,68,6802,R,32.30710373200003,34.84305085600005
982,15979,7239,16,4599,0,214,29029,R,32.31951496000005,34.86454773300005
173,4508,1661,7,768,0,68,7185,R,32.30710373200003,34.886044611000045
307,677,1719,15,38,0,8,2764,C,32.31951496000005,34.90754148800005
544,3573,3721,4,353,0,49,8244,C,32.30710373200003,34.92903836500005
88,688,823,1,60,0,14,1674,C,32.31951496000005,34.95053524300005
43,209,202,0,15,0,2,471,R,32.30710373200003,34.97203212000005
95,97,348,2,4,0,13,559,C,32.31951496000005,34.993528998000045
74,208,268,1,5,0,2,558,C,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
214,3554,1298,10,307,0,59,5442,R,32.33192618800007,34.84305085600005
850,13073,6052,8,3868,0,144,23995,R,32.34433741600003,34.86454773300005
243,678,1109,0,75,0,8,2113,C,32.33192618800007,34.886044611000045
500,194,1262,5,1,0,3,1965,C,32.34433741600003,34.90754148800005
57,448,431,1,28,0,4,969,R,32.33192618800007,34.92903836500005
81,72,326,2,1,0,5,487,C,32.34433741600003,34.95053524300005
167,284,730,0,21,0,9,1211,C,32.33192618800007,34.97203212000005
99,58,332,0,1,0,1,491,C,32.34433741600003,34.993528998000045
437,739,2238,3,20,0,15,3452,C,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
27,131,114,0,29,0,14,315,R,32.35674864400005,34.84305085600005
258,163,887,2,24,0,6,1340,C,32.36915987200007,34.86454773300005
26,19,123,0,0,0,0,168,C,32.35674864400005,34.886044611000045
300,242,371,1,13,0,24,951,C,32.36915987200007,34.90754148800005
267,86,517,6,1,0,6,883,C,32.35674864400005,34.92903836500005
70,56,247,0,4,0,3,380,C,32.36915987200007,34.993528998000045
90,48,316,1,1,0,3,459,C,32.35674864400005,35.01502587500005
320,20,85,1500,103,0,23,2051,A,32.36915987200007,35.03652275300004
2,369,37,0,5,0,2,415,R,32.36915987200007,35.50945405700003
1,316,7,0,1,0,1,326,R,32.35674864400005,35.53095093400003
140,65,503,5,1,0,4,718,C,32.39398232800005,34.86454773300005
281,82,710,2,1,0,6,1082,C,32.38157110000003,34.886044611000045
156,800,578,2,24,0,6,1566,R,32.39398232800005,34.90754148800005
647,115,877,4,1,0,1,1645,C,32.38157110000003,34.92903836500005
158,36,286,0,4,0,0,484,C,32.38157110000003,34.97203212000005
67,274,447,4,35,0,5,832,C,32.39398232800005,34.993528998000045
593,53,500,2413,2,0,26,3587,A,32.39398232800005,35.03652275300004
165,68,492,2,1,0,3,731,C,32.41880478400003,34.86454773300005
0,0,0,0,0,0,0,0,L,32.40639355600007,34.886044611000045
309,1197,968,1,235,0,6,2716,R,32.40639355600007,34.92903836500005
351,4371,2462,3,367,0,71,7625,R,32.41880478400003,34.95053524300005
129,28,292,1,1,0,3,454,C,32.40639355600007,35.01502587500005
771,40,368,6549,39,0,94,7861,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
6,103,26,0,0,0,5,140,R,32.41880478400003,35.12251026300004
1,166,23,0,1,0,1,192,R,32.41880478400003,35.165504018000036
339,3593,2083,8,581,0,46,6650,R,32.43121601200005,34.886044611000045
655,7651,4779,29,1033,0,130,14277,R,32.44362724000007,34.90754148800005
1397,9767,8763,40,1560,0,170,21697,R,32.43121601200005,34.92903836500005
318,13,337,2,0,0,1,671,C,32.44362724000007,34.95053524300005
87,240,341,1,19,0,4,692,C,32.43121601200005,35.01502587500005
269,17,125,366,0,0,14,791,A,32.44362724000007,35.03652275300004
4,275,24,0,2,0,1,306,R,32.44362724000007,35.42346654700003
1,118,28,0,26,0,0,173,R,32.44362724000007,35.46646030200003
0,213,35,0,7,0,1,256,R,32.43121601200005,35.48795718000002
16,479,136,0,13,0,1,645,R,32.44362724000007,35.50945405700003
28,282,107,0,1,0,1,419,R,32.43121601200005,35.53095093400003
498,2864,1696,13,364,0,40,5475,R,32.46844969600005,34.95053524300005
227,643,660,1,61,0,9,1601,C,32.45603846800003,34.97203212000005
1773,3963,4848,41,309,0,70,11004,C,32.46844969600005,34.993528998000045
376,58,440,4,4,0,3,885,C,32.45603846800003,35.01502587500005
315,1681,895,15,327,0,22,3255,R,32.46844969600005,35.03652275300004
82,147,23,220,39,0,0,511,A,32.45603846800003,35.05801963000005
21,69,63,0,0,0,2,155,R,32.46844969600005,35.12251026300004
11,259,167,0,2,0,0,439,R,32.46844969600005,35.165504018000036
25,166,104,0,2,0,0,297,R,32.46844969600005,35.42346654700003
19,247,82,2,3,0,1,354,R,32.46844969600005,35.50945405700003
76,32,160,0,1,0,0,269,C,32.46844969600005,35.552447812000025
140,60,360,2,11,0,6,579,C,32.48086092400007,34.886044611000045
223,1013,656,1,115,0,22,2030,R,32.48086092400007,34.97203212000005
609,535,2050,5,16,0,10,3225,C,32.49327215200003,34.993528998000045
89,304,257,2,3,0,2,657,R,32.48086092400007,35.01502587500005
84,14,27,560,0,0,12,697,A,32.49327215200003,35.03652275300004
164,10,36,987,4,0,25,1226,A,32.49327215200003,35.07951650800004
444,664,1018,815,74,0,32,3047,C,32.48086092400007,35.101013385000044
12,2,9,29,0,0,8,60,A,32.49327215200003,35.12251026300004
5,544,30,0,10,0,6,595,R,32.48086092400007,35.18700089500004
97,24,166,0,0,0,0,287,C,32.49327215200003,35.46646030200003
168,2104,880,0,423,0,15,3590,R,32.48086092400007,35.48795718000002
28,1567,442,2,349,0,12,2400,R,32.49327215200003,35.50945405700003
48,20,53,0,0,0,0,121,C,32.48086092400007,35.53095093400003
79,29,195,2,0,0,2,307,C,32.49327215200003,35.552447812000025
89,2355,739,2,295,0,21,3501,R,32.51809460800007,34.90754148800005
109,3833,977,2,604,0,31,5556,R,32.50568338000005,34.92903836500005
1093,1882,3732,17,85,0,34,6843,C,32.51809460800007,34.95053524300005
75,19,142,0,0,0,1,237,C,32.50568338000005,35.01502587500005
78,27,176,3,0,0,1,285,C,32.51809460800007,35.03652275300004
571,52,140,4245,74,0,118,5200,A,32.50568338000005,35.05801963000005
497,33,158,3216,63,0,99,4066,A,32.50568338000005,35.101013385000044
748,47,258,11225,14,0,53,12345,A,32.50568338000005,35.14400714000004
111,16,117,2033,8,0,13,2298,A,32.51809460800007,35.165504018000036
91,70,334,0,1,0,1,497,C,32.51809460800007,35.25149152700004
75,193,151,697,9,0,7,1132,A,32.51809460800007,35.29448528200004
122,675,701,2,20,0,8,1528,C,32.51809460800007,35.33747903700004
260,101,472,2,7,0,5,847,C,32.51809460800007,35.42346654700003
194,27,254,0,1,0,3,479,C,32.50568338000005,35.444963425000026
59,3033,614,6,894,0,19,4625,R,32.50568338000005,35.48795718000002
39,36,132,0,1,0,0,208,C,32.51809460800007,35.50945405700003
166,36,177,1230,223,0,40,1872,A,32.54291706400005,34.90754148800005
254,607,981,10,34,0,25,1911,C,32.53050583600003,34.92903836500005
71,89,247,2,1,0,0,410,C,32.54291706400005,34.993528998000045
41,183,136,0,1,0,0,361,R,32.54291706400005,35.03652275300004
234,13,37,1155,21,0,13,1473,A,32.53050583600003,35.101013385000044
40,2,7,1036,4,0,6,1095,A,32.53050583600003,35.14400714000004
28,3,9,1358,13,0,8,1419,A,32.54291706400005,35.165504018000036
20,4,28,220,139,0,6,417,A,32.54291706400005,35.208497772000044
19,92,96,0,8,0,1,216,C,32.54291706400005,35.25149152700004
4,222,63,0,4,0,3,296,R,32.54291706400005,35.29448528200004
28,6,13,323,2,0,4,376,A,32.53050583600003,35.31598216000003
11,37,34,0,0,0,0,82,R,32.53050583600003,35.35897591500003
57,97,221,1,4,0,3,383,C,32.53050583600003,35.48795718000002
443,71,625,3,1,0,15,1158,C,32.55532829200007,34.92903836500005
1800,3729,6870,15,1242,0,105,13761,C,32.56773952000003,34.95053524300005
75,82,234,2,1,0,1,395,C,32.55532829200007,35.01502587500005
87,11,184,1,0,0,0,283,C,32.56773952000003,35.07951650800004
167,79,205,1497,9,0,12,1969,A,32.55532829200007,35.18700089500004
11,286,96,0,29,0,10,432,R,32.55532829200007,35.22999465000004
22,293,156,0,19,0,3,493,R,32.56773952000003,35.25149152700004
28,286,186,0,61,0,6,567,R,32.55532829200007,35.272988405000035
150,410,272,1,28,0,10,871,R,32.55532829200007,35.31598216000003
124,179,463,1,24,0,4,795,C,32.55532829200007,35.35897591500003
233,44,490,1,1,0,3,772,C,32.56773952000003,35.380472792000035
239,77,456,0,2,0,1,775,C,32.55532829200007,35.40196967000003
223,77,465,3,2,0,3,773,C,32.55532829200007,35.444963425000026
4,179,52,0,20,0,0,255,R,32.56773952000003,35.552447812000025
7,131,56,0,4,0,3,201,R,32.55532829200007,35.57394468900003
1752,630,672,1966,278,0,96,5394,A,32.59256197600007,34.95053524300005
6,20,28,0,0,0,0,54,C,32.58015074800005,34.97203212000005
238,14,239,3,1,0,1,496,C,32.59256197600007,35.07951650800004
14,213,137,0,27,0,0,391,R,32.59256197600007,35.165504018000036
121,55,286,1,2,0,3,468,C,32.58015074800005,35.18700089500004
74,2160,627,3,160,0,34,3058,R,32.59256197600007,35.29448528200004
85,53,232,1,2,0,0,373,C,32.59256197600007,35.42346654700003
128,62,432,0,5,0,0,627,C,32.58015074800005,35.444963425000026
76,34,117,0,1,0,2,230,C,32.59256197600007,35.552447812000025
133,26,257,0,0,0,7,423,C,32.60497320400003,34.92903836500005
107,97,371,0,1,0,6,582,C,32.61738443200005,34.95053524300005
60,93,153,1,4,0,6,317,C,32.61738443200005,34.993528998000045
75,82,189,2,3,0,4,355,C,32.60497320400003,35.01502587500005
242,33,363,5,0,0,6,649,C,32.60497320400003,35.05801963000005
26,310,105,0,14,0,0,455,R,32.61738443200005,35.07951650800004
458,81,493,3,3,0,5,1043,C,32.60497320400003,35.101013385000044
359,22,330,1,1,0,2,715,L,32.60497320400003,35.14400714000004
82,37,336,0,1,0,1,457,C,32.61738443200005,35.208497772000044
141,3060,1088,3,325,0,38,4655,R,32.60497320400003,35.272988405000035
303,5016,2576,6,400,0,53,8354,R,32.61738443200005,35.29448528200004
265,1000,1011,1,40,0,17,2334,C,32.60497320400003,35.31598216000003
84,2000,637,96,454,0,32,3303,R,32.61738443200005,35.33747903700004
164,5,73,334,4,0,19,599,A,32.61738443200005,35.380472792000035
134,20,22,261,13,0,16,466,A,32.60497320400003,35.444963425000026
117,29,113,2,0,0,1,262,L,32.61738443200005,35.552447812000025
59,19,123,0,0,0,3,204,C,32.62979566000007,34.92903836500005
30,243,218,0,38,0,3,532,R,32.64220688800003,34.95053524300005
107,86,286,3,0,0,22,504,C,32.64220688800003,34.993528998000045
5,290,54,0,82,0,2,433,R,32.62979566000007,35.05801963000005
473,2476,2642,4,95,0,28,5718,C,32.64220688800003,35.07951650800004
268,39,303,3,5,0,3,621,C,32.64220688800003,35.12251026300004
229,171,492,1,73,0,3,969,C,32.64220688800003,35.29448528200004
104,2836,661,11,879,0,65,4556,R,32.62979566000007,35.31598216000003
