L,R,C,A,O,S,M,Total,Highest,Lat,Long
1150,1356,755,8,1260,903,224,5656,R,32.65461811600005,35.101013385000044
384,40,89,0,23,12,6,554,L,32.66702934400007,35.12251026300004
104,32,26,0,4,3,2,171,L,32.65461811600005,35.18700089500004
629,22,47,4,4,10,8,724,L,32.66702934400007,35.208497772000044
415,3,16,4,5,13,5,461,L,32.65461811600005,35.22999465000004
1320,1040,523,8,1227,344,100,4562,L,32.66702934400007,35.25149152700004
143,66,47,0,1,8,14,279,L,32.66702934400007,35.29448528200004
138,12,14,0,1,6,4,175,L,32.65461811600005,35.35897591500003
382,7,29,1,2,16,5,442,L,32.66702934400007,35.42346654700003
109,9,36,0,1,15,1,171,L,32.65461811600005,35.444963425000026
224,214,86,1,151,38,5,719,L,32.66702934400007,35.552447812000025
290,6,20,0,3,3,3,325,L,32.65461811600005,35.57394468900003
235,3,14,0,7,15,8,282,L,32.66702934400007,35.59544156700008
217,174,87,1,184,26,30,719,L,32.67944057200003,34.92903836500005
562,367,298,7,477,118,30,1859,L,32.69185180000005,34.95053524300005
82,50,8,8,136,7,5,296,O,32.69185180000005,34.993528998000045
553,233,168,63,198,44,35,1294,L,32.69185180000005,35.03652275300004
184,53,63,2,12,8,11,333,L,32.69185180000005,35.12251026300004
330,31,44,4,5,15,4,433,L,32.67944057200003,35.14400714000004
1165,444,494,7,189,34,43,2376,L,32.69185180000005,35.165504018000036
0,0,0,0,0,0,0,0,L,32.67944057200003,35.18700089500004
299,84,42,1,7,12,10,455,L,32.69185180000005,35.208497772000044
1646,1694,530,24,1936,1365,302,7497,O,32.67944057200003,35.22999465000004
294,312,167,1,189,95,23,1081,R,32.69185180000005,35.25149152700004
1703,117,98,19751,160,49,222,22100,A,32.69185180000005,35.29448528200004
1130,799,187,3124,337,374,202,6153,A,32.67944057200003,35.31598216000003
290,5,58,2612,71,2,31,3069,A,32.69185180000005,35.380472792000035
323,38,30,990,158,6,29,1574,A,32.67944057200003,35.40196967000003
172,28,39,0,5,13,5,262,L,32.69185180000005,35.42346654700003
1111,15,69,2,5,32,11,1245,L,32.67944057200003,35.57394468900003
552,7,33,4,5,23,12,636,L,32.69185180000005,35.59544156700008
129,11,16,1,2,9,6,174,L,32.70426302800007,34.97203212000005
1607,863,533,248,594,179,97,4121,L,32.70426302800007,35.05801963000005
55,114,63,2,30,5,7,276,R,32.70426302800007,35.101013385000044
3062,740,782,31,215,234,101,5165,L,32.71667425600003,35.12251026300004
53,52,19,0,111,3,2,240,O,32.70426302800007,35.14400714000004
218,132,77,1,110,19,10,567,L,32.71667425600003,35.165504018000036
300,33,82,179,3,11,10,618,L,32.70426302800007,35.18700089500004
625,65,132,2,6,15,11,856,L,32.70426302800007,35.22999465000004
828,46,141,828,89,13,31,1976,L,32.71667425600003,35.25149152700004
403,20,18,2183,7,12,20,2663,A,32.70426302800007,35.272988405000035
259,9,20,4605,20,16,50,4979,A,32.71667425600003,35.29448528200004
5172,5107,1798,4542,1623,3067,1154,22463,L,32.70426302800007,35.31598216000003
620,1159,314,53,148,809,148,3251,R,32.71667425600003,35.33747903700004
169,23,33,0,7,11,5,248,L,32.71667425600003,35.46646030200003
266,245,173,3,460,30,18,1195,O,32.71667425600003,35.50945405700003
499,69,66,1,47,15,15,712,L,32.71667425600003,35.552447812000025
630,21,46,1,2,19,7,726,L,32.70426302800007,35.57394468900003
167,15,14,0,0,2,3,201,L,32.71667425600003,35.59544156700008
145,4,15,0,0,3,2,169,L,32.70426302800007,35.61693844400003
308,7,15,4,1,8,3,346,L,32.74149671200007,34.95053524300005
112,88,68,0,79,8,4,359,L,32.72908548400005,34.97203212000005
99,10,23,3,4,6,3,148,L,32.72908548400005,35.01502587500005
1288,388,243,997,736,63,146,3861,L,32.72908548400005,35.05801963000005
778,53,67,4,67,17,10,996,L,32.74149671200007,35.07951650800004
400,1,15,0,0,11,0,427,L,32.72908548400005,35.101013385000044
1597,252,366,594,195,90,51,3145,L,32.72908548400005,35.14400714000004
394,11,51,558,90,6,24,1134,A,32.74149671200007,35.165504018000036
202,32,32,0,3,13,8,290,L,32.72908548400005,35.18700089500004
326,131,126,512,340,37,46,1518,A,32.72908548400005,35.22999465000004
0,0,0,0,0,0,0,0,L,32.74149671200007,35.25149152700004
527,33,132,3507,149,12,62,4422,A,32.72908548400005,35.31598216000003
811,228,110,6596,404,240,94,8483,A,32.74149671200007,35.33747903700004
697,18,3,2924,101,24,31,3798,A,32.72908548400005,35.35897591500003
176,3,11,2,2,10,2,206,L,32.72908548400005,35.40196967000003
19,63,12,0,116,3,4,217,O,32.74149671200007,35.42346654700003
505,19,221,152,39,16,29,981,L,32.72908548400005,35.444963425000026
12,48,6,0,178,1,5,250,O,32.74149671200007,35.50945405700003
91,36,33,0,6,7,2,175,L,32.74149671200007,35.552447812000025
126,67,46,1,7,5,8,260,L,32.72908548400005,35.57394468900003
76,13,4,0,1,7,5,106,L,32.72908548400005,35.61693844400003
130,7,34,1,0,4,24,200,L,32.72908548400005,35.659932199000025
35,6,11,0,2,2,2,58,L,32.76631916700006,34.95053524300005
1370,3057,1066,26,3231,899,267,9916,O,32.753907939000044,34.97203212000005
4500,1259,1771,16,352,257,91,8246,L,32.76631916700006,34.993528998000045
1003,339,362,4,154,98,16,1976,L,32.753907939000044,35.01502587500005
3086,2637,1797,28,1687,1893,275,11403,L,32.76631916700006,35.03652275300004
282,425,197,1,2396,91,14,3406,O,32.753907939000044,35.101013385000044
35,0,34,597,69,0,8,743,A,32.76631916700006,35.12251026300004
373,44,112,1,4,2,4,540,L,32.753907939000044,35.14400714000004
181,7,41,228,8,2,46,513,A,32.76631916700006,35.165504018000036
364,66,10,402,286,9,25,1162,A,32.753907939000044,35.18700089500004
390,25,75,3,4,16,5,518,L,32.753907939000044,35.22999465000004
96,84,13,0,208,5,6,412,O,32.76631916700006,35.29448528200004
242,23,19,3419,163,9,47,3922,A,32.76631916700006,35.380472792000035
82,71,67,0,8,11,7,246,L,32.753907939000044,35.40196967000003
111,559,79,7,955,115,20,1846,O,32.76631916700006,35.50945405700003
78,149,44,1,125,11,8,416,R,32.753907939000044,35.53095093400003
75,11,19,1,2,1,18,127,L,32.753907939000044,35.659932199000025
0,0,0,0,0,0,0,0,L,32.76631916700006,35.72442283200007
1190,363,434,5,110,68,28,2198,L,32.778730395000025,34.97203212000005
10679,3576,4055,82,1542,1662,395,21991,L,32.791141623000044,34.993528998000045
7626,3419,2954,58,1773,2036,342,18208,L,32.778730395000025,35.01502587500005
44,128,35,0,203,10,4,424,O,32.791141623000044,35.07951650800004
741,17,59,2,2,19,17,857,L,32.791141623000044,35.12251026300004
375,92,142,0,22,14,7,652,L,32.791141623000044,35.165504018000036
565,14,74,1138,292,63,83,2229,A,32.778730395000025,35.22999465000004
135,2,37,615,269,38,15,1111,A,32.791141623000044,35.25149152700004
133,115,12,284,99,1,5,649,A,32.778730395000025,35.31598216000003
126,12,39,349,94,1,64,685,A,32.791141623000044,35.33747903700004
40,33,8,0,100,1,4,186,O,32.791141623000044,35.380472792000035
358,220,170,1,239,9,12,1009,L,32.778730395000025,35.444963425000026
674,1288,506,9,1759,202,86,4524,O,32.791141623000044,35.50945405700003
449,1063,400,8,948,306,83,3257,R,32.778730395000025,35.53095093400003
256,12,23,1,3,4,11,310,L,32.791141623000044,35.63843532200008
299,116,113,0,30,42,136,736,L,32.791141623000044,35.681429077000075
119,25,64,2,2,13,41,266,L,32.778730395000025,35.70292595400008
1848,2053,917,282,1179,1676,287,8242,R,32.815964079000025,34.95053524300005
8228,2726,2883,884,803,1061,296,16881,L,32.80355285100006,34.97203212000005
5953,4297,1936,6321,3270,4325,666,26768,A,32.815964079000025,34.993528998000045
3453,3187,1544,980,3352,3317,446,16279,L,32.80355285100006,35.01502587500005
5194,2194,2052,26,1023,1134,251,11874,L,32.815964079000025,35.07951650800004
3517,4280,2072,29,4232,1200,320,15650,R,32.80355285100006,35.101013385000044
1463,2362,721,23,2094,1400,292,8355,R,32.815964079000025,35.12251026300004
553,341,356,2,114,46,37,1449,L,32.80355285100006,35.14400714000004
1507,420,189,9476,548,177,156,12473,A,32.815964079000025,35.165504018000036
0,0,0,0,0,0,0,0,L,32.80355285100006,35.22999465000004
601,9,134,1702,969,116,71,3602,A,32.815964079000025,35.25149152700004
896,11,68,1024,240,1,24,2264,A,32.80355285100006,35.35897591500003
22,73,27,0,89,0,9,220,O,32.815964079000025,35.46646030200003
105,31,23,0,18,5,4,186,L,32.80355285100006,35.48795718000002
1921,3623,1283,20,3246,979,242,11314,R,32.80355285100006,35.53095093400003
49,1,10,1,3,7,6,77,L,32.815964079000025,35.72442283200007
37,15,26,0,0,3,32,113,L,32.80355285100006,35.74591970900008
5,56,3,1,41,2,7,115,R,32.815964079000025,35.76741658700007
5985,3658,2290,1114,1713,2406,399,17565,L,32.828375307000044,34.97203212000005
7459,3599,2986,60,2053,2228,371,18756,L,32.828375307000044,35.05801963000005
9632,6291,4182,47,4822,3820,710,29504,L,32.84078653500006,35.07951650800004
3243,1338,1367,7,504,661,125,7245,L,32.828375307000044,35.101013385000044
277,1,28,0,1,9,4,320,L,32.84078653500006,35.12251026300004
408,28,25,3164,396,47,64,4132,A,32.828375307000044,35.18700089500004
1217,25,239,9931,104,11,78,11605,A,32.84078653500006,35.208497772000044
10,48,2,0,141,2,0,203,O,32.828375307000044,35.22999465000004
406,41,84,1188,31,15,14,1779,A,32.84078653500006,35.25149152700004
127,5,9,1,1,14,1,158,L,32.828375307000044,35.272988405000035
44,1,4,1044,47,1,22,1163,A,32.84078653500006,35.33747903700004
74,9,22,0,2,3,10,120,L,32.828375307000044,35.35897591500003
34,3,15,0,0,6,46,104,M,32.84078653500006,35.380472792000035
415,16,41,1440,46,6,16,1980,A,32.828375307000044,35.40196967000003
94,20,39,1,0,8,5,167,L,32.84078653500006,35.42346654700003
145,4,12,303,23,1,7,495,A,32.828375307000044,35.48795718000002
82,210,88,4,208,19,24,635,R,32.84078653500006,35.50945405700003
4,111,1,0,77,4,5,202,R,32.828375307000044,35.788913464000075
15,122,6,0,95,3,28,269,R,32.84078653500006,35.81041034200007
2032,2000,982,12,1426,1396,265,8113,L,32.853197763000026,35.05801963000005
927,1042,524,9,450,1159,139,4250,S,32.865608991000045,35.07951650800004
2167,1750,1097,9,1223,1190,199,7635,L,32.853197763000026,35.101013385000044
152,27,8,3126,175,4,40,3532,A,32.865608991000045,35.208497772000044
168,14,33,2,5,2,4,228,L,32.853197763000026,35.22999465000004
257,23,56,0,26,10,11,383,L,32.865608991000045,35.25149152700004
175,19,49,0,7,10,3,263,L,32.853197763000026,35.272988405000035
619,6,52,6208,285,83,430,7683,A,32.865608991000045,35.29448528200004
104,7,16,2286,72,60,34,2579,A,32.853197763000026,35.31598216000003
259,3,13,4787,199,18,46,5325,A,32.865608991000045,35.33747903700004
481,11,14,2604,384,33,20,3547,A,32.853197763000026,35.35897591500003
0,22,3,0,66,0,0,91,O,32.865608991000045,35.42346654700003
58,27,40,0,26,4,2,157,L,32.865608991000045,35.50945405700003
286,11,29,4,4,11,2,347,L,32.853197763000026,35.53095093400003
146,24,40,1,3,5,80,299,L,32.853197763000026,35.659932199000025
0,0,0,0,0,0,0,0,L,32.853197763000026,35.74591970900008
1,142,0,0,217,0,3,363,O,32.853197763000026,35.788913464000075
180,2,14,1,2,8,0,207,L,32.890431447000026,35.165504018000036
169,4,36,1,2,1,3,216,L,32.878020219000064,35.22999465000004
459,39,105,1565,221,60,51,2500,A,32.890431447000026,35.25149152700004
382,17,85,2,6,7,2,501,L,32.878020219000064,35.272988405000035
548,212,244,1,77,43,38,1163,L,32.890431447000026,35.29448528200004
0,0,0,0,0,0,0,0,L,32.878020219000064,35.31598216000003
82,0,17,1,0,2,5,107,L,32.890431447000026,35.33747903700004
94,5,24,1,1,7,2,134,L,32.878020219000064,35.35897591500003
0,0,0,0,0,0,0,0,L,32.890431447000026,35.42346654700003
0,12,0,0,60,0,0,72,O,32.878020219000064,35.444963425000026
0,0,0,0,0,0,0,0,L,32.890431447000026,35.46646030200003
131,3,20,0,3,11,3,171,L,32.878020219000064,35.48795718000002
103,8,30,0,7,2,1,151,L,32.890431447000026,35.50945405700003
70,9,13,1,0,2,46,141,L,32.890431447000026,35.681429077000075
23,5,6,0,1,1,44,80,M,32.878020219000064,35.70292595400008
368,424,153,1241,565,119,46,2916,A,32.915253903000064,35.07951650800004
861,11,28,3,1,17,3,924,L,32.902842675000045,35.101013385000044
1,104,5,0,193,0,41,344,O,32.915253903000064,35.165504018000036
215,16,72,0,5,3,6,317,L,32.902842675000045,35.22999465000004
285,16,18,3932,299,23,167,4740,A,32.915253903000064,35.25149152700004
660,537,411,14,170,362,68,2222,L,32.902842675000045,35.272988405000035
5878,4168,2570,63,1877,2995,621,18172,L,32.915253903000064,35.29448528200004
0,0,0,0,0,0,0,0,L,32.902842675000045,35.31598216000003
273,21,71,95,258,24,24,766,L,32.915253903000064,35.33747903700004
154,13,14,407,85,6,92,771,A,32.902842675000045,35.35897591500003
0,0,0,0,0,0,0,0,L,32.915253903000064,35.380472792000035
1553,413,229,2627,718,130,241,5911,A,32.902842675000045,35.40196967000003
0,0,0,0,0,0,0,0,L,32.915253903000064,35.42346654700003
127,23,32,0,8,3,5,198,L,32.915253903000064,35.552447812000025
35,25,30,0,27,12,7,136,L,32.902842675000045,35.57394468900003
129,11,21,0,0,11,2,174,L,32.915253903000064,35.59544156700008
511,264,128,1561,269,93,53,2879,A,32.927665131000026,35.05801963000005
2520,2888,887,1595,3628,1911,333,13762,O,32.940076359000045,35.07951650800004
787,1442,410,115,1507,689,127,5077,O,32.927665131000026,35.101013385000044
536,23,53,4860,233,193,150,6048,A,32.927665131000026,35.14400714000004
301,27,22,2350,96,47,62,2905,A,32.940076359000045,35.165504018000036
99,94,79,0,16,18,4,310,L,32.927665131000026,35.18700089500004
0,0,0,0,0,0,0,0,L,32.927665131000026,35.22999465000004
77,0,16,7,0,7,4,111,L,32.940076359000045,35.25149152700004
1328,224,365,4107,464,239,94,6821,A,32.927665131000026,35.272988405000035
0,0,0,0,0,0,0,0,L,32.940076359000045,35.29448528200004
267,23,15,2012,467,41,70,2895,A,32.927665131000026,35.31598216000003
264,167,251,94,322,62,41,1201,O,32.940076359000045,35.33747903700004
819,200,196,1735,298,129,73,3450,A,32.927665131000026,35.35897591500003
0,0,0,0,0,0,0,0,L,32.927665131000026,35.40196967000003
278,35,45,3,13,33,13,420,L,32.927665131000026,35.444963425000026
253,3,15,2,5,15,5,298,L,32.927665131000026,35.53095093400003
34,83,11,0,104,1,3,236,O,32.940076359000045,35.552447812000025
115,37,57,2,16,2,12,241,L,32.927665131000026,35.61693844400003
30,23,20,0,3,5,45,126,M,32.940076359000045,35.63843532200008
2,42,0,0,46,2,11,103,O,32.927665131000026,35.788913464000075
130,18,11,4,297,7,17,484,O,32.964898815000026,35.07951650800004
510,4,29,3,5,7,1,559,L,32.952487587000064,35.101013385000044
0,0,0,0,0,0,0,0,L,32.964898815000026,35.12251026300004
640,226,666,3544,451,33,126,5686,A,32.964898815000026,35.165504018000036
1199,190,79,9,533,62,25,2097,L,32.952487587000064,35.18700089500004
1275,497,147,581,1518,301,253,4572,O,32.964898815000026,35.208497772000044
57,37,23,0,16,32,2,167,L,32.964898815000026,35.25149152700004
1080,369,134,161,359,15,172,2290,L,32.964898815000026,35.29448528200004
91,4,34,0,4,4,5,142,L,32.952487587000064,35.31598216000003
607,119,99,745,424,86,127,2207,A,32.964898815000026,35.33747903700004
1507,504,188,780,488,72,462,4001,L,32.964898815000026,35.380472792000035
130,3,8,14,143,23,4,325,O,32.952487587000064,35.40196967000003
25,55,4,1,60,4,0,149,O,32.952487587000064,35.444963425000026
6,48,13,0,79,1,1,148,O,32.964898815000026,35.46646030200003
583,1151,287,117,2577,594,149,5458,O,32.952487587000064,35.48795718000002
555,1411,318,8,1148,544,250,4234,R,32.964898815000026,35.50945405700003
52,56,30,3,16,29,11,197,R,32.952487587000064,35.53095093400003
619,187,167,7,101,110,35,1226,L,32.964898815000026,35.552447812000025
994,27,63,592,62,24,42,1804,L,32.964898815000026,35.59544156700008
50,21,19,0,2,4,36,132,L,32.952487587000064,35.74591970900008
352,199,106,9,88,98,23,875,L,32.989721271000064,35.07951650800004
736,7,23,822,213,45,16,1862,A,32.977310043000045,35.101013385000044
97,43,31,0,18,1,18,208,L,32.989721271000064,35.12251026300004
234,6,16,3,0,25,4,288,L,32.977310043000045,35.14400714000004
10,102,8,0,114,3,79,316,O,32.989721271000064,35.165504018000036
57,4,7,13,0,1,2,84,L,32.989721271000064,35.208497772000044
367,10,126,9,97,50,42,701,L,32.977310043000045,35.22999465000004
404,135,112,22,513,63,76,1325,O,32.989721271000064,35.25149152700004
33,77,21,0,87,2,4,224,O,32.989721271000064,35.29448528200004
26,22,7,0,72,1,3,131,O,32.977310043000045,35.31598216000003
10,71,2,0,278,2,0,363,O,32.977310043000045,35.444963425000026
363,525,173,8,1139,97,56,2361,O,32.977310043000045,35.48795718000002
50,80,37,0,142,2,9,320,O,32.989721271000064,35.50945405700003
202,539,110,2,643,137,26,1659,O,32.977310043000045,35.53095093400003
361,842,154,2,1413,143,50,2965,O,32.989721271000064,35.552447812000025
225,5,15,1,1,15,3,265,L,32.977310043000045,35.57394468900003
768,759,333,6,363,417,413,3059,L,32.989721271000064,35.681429077000075
2,107,1,0,113,2,5,230,O,32.989721271000064,35.81041034200007
0,0,0,0,0,0,0,0,L,33.014543727000046,35.07951650800004
6156,4782,2971,67,3428,2127,543,20074,L,33.00213249900003,35.101013385000044
149,39,38,1,5,10,8,250,L,33.014543727000046,35.12251026300004
223,4,29,380,156,25,8,825,A,33.00213249900003,35.14400714000004
243,2,10,3,0,11,0,269,L,33.014543727000046,35.208497772000044
328,46,45,3,56,21,1,500,L,33.00213249900003,35.22999465000004
86,56,38,0,60,4,8,252,L,33.014543727000046,35.25149152700004
1566,483,525,512,373,204,69,3732,L,33.00213249900003,35.272988405000035
981,1709,423,49,1323,1458,216,6159,R,33.014543727000046,35.29448528200004
32,57,12,1,52,2,0,156,R,33.00213249900003,35.31598216000003
769,227,183,95,460,173,61,1968,L,33.014543727000046,35.33747903700004
0,0,0,0,0,0,0,0,L,33.014543727000046,35.42346654700003
48,69,10,0,153,1,2,283,O,33.00213249900003,35.444963425000026
0,0,0,0,0,0,0,0,L,33.014543727000046,35.46646030200003
72,9,18,1,1,10,1,112,L,33.00213249900003,35.53095093400003
10,89,11,0,50,2,7,169,R,33.014543727000046,35.59544156700008
2090,1387,1017,24,1141,620,184,6463,L,33.026954955000065,35.101013385000044
227,14,44,2,2,6,4,299,L,33.03936618300003,35.12251026300004
467,3,19,3,0,4,10,506,L,33.026954955000065,35.14400714000004
0,0,0,0,0,0,0,0,L,33.026954955000065,35.18700089500004
40,33,14,0,20,5,4,116,L,33.03936618300003,35.208497772000044
430,30,130,1045,80,18,10,1743,A,33.03936618300003,35.25149152700004
281,278,101,1073,207,252,43,2235,A,33.026954955000065,35.272988405000035
0,0,0,0,0,0,0,0,L,33.03936618300003,35.29448528200004
61,53,30,7,73,12,1,237,O,33.03936618300003,35.33747903700004
223,4,31,4,4,11,5,282,L,33.026954955000065,35.40196967000003
230,8,38,910,87,8,63,1344,A,33.026954955000065,35.444963425000026
33,65,29,0,71,2,2,202,O,33.03936618300003,35.46646030200003
8,109,8,3,292,1,3,424,O,33.026954955000065,35.48795718000002
449,15,33,1,5,26,7,536,L,33.026954955000065,35.57394468900003
206,4,16,0,2,11,7,246,L,33.026954955000065,35.61693844400003
42,13,10,0,2,0,49,116,M,33.026954955000065,35.70292595400008
0,0,0,0,0,0,0,0,L,33.051777411000046,35.101013385000044
218,90,70,2,12,13,16,421,L,33.064188639000065,35.12251026300004
273,2,26,0,0,7,6,314,L,33.064188639000065,35.165504018000036
94,52,23,33,95,1,5,303,O,33.051777411000046,35.18700089500004
407,2,14,5,2,8,2,440,L,33.064188639000065,35.208497772000044
62,57,18,0,118,2,2,259,O,33.051777411000046,35.22999465000004
30,20,12,0,31,2,0,95,O,33.064188639000065,35.25149152700004
80,37,8,0,50,5,1,181,L,33.064188639000065,35.29448528200004
295,19,70,975,89,1,101,1550,A,33.051777411000046,35.31598216000003
0,0,0,0,0,0,0,0,L,33.051777411000046,35.35897591500003
26,59,18,0,104,0,2,209,O,33.051777411000046,35.40196967000003
313,1,10,1,2,3,5,335,L,33.064188639000065,35.42346654700003
277,175,71,15,311,10,21,880,O,33.051777411000046,35.48795718000002
88,67,50,2,19,6,20,252,L,33.051777411000046,35.57394468900003
490,168,125,5,37,23,21,869,L,33.051777411000046,35.61693844400003
0,0,0,0,0,0,0,0,L,33.051777411000046,35.83190721900007
309,15,24,2,1,7,10,368,L,33.07659986700003,35.101013385000044
318,518,150,3,807,359,70,2225,O,33.07659986700003,35.14400714000004
315,4,17,2,3,14,4,359,L,33.089011095000046,35.165504018000036
35,46,21,0,131,3,6,242,O,33.07659986700003,35.18700089500004
71,3,9,1,11,2,4,101,L,33.089011095000046,35.208497772000044
208,52,31,20,134,1,1,447,L,33.07659986700003,35.22999465000004
55,37,10,0,85,1,2,190,O,33.07659986700003,35.272988405000035
49,37,14,0,49,5,1,155,L,33.089011095000046,35.29448528200004
120,76,48,5,80,19,9,357,L,33.07659986700003,35.31598216000003
192,8,12,2,0,8,6,228,L,33.07659986700003,35.444963425000026
5,37,3,0,167,1,1,214,O,33.089011095000046,35.46646030200003
238,77,54,1,83,10,15,478,L,33.089011095000046,35.50945405700003
36,3,6,0,0,1,63,109,M,33.089011095000046,35.76741658700007
113,49,32,1,41,6,1,243,L,33.11383355100003,35.552447812000025
24,12,16,0,0,1,41,94,M,33.11383355100003,35.72442283200007
75,3,15,0,2,8,25,128,L,33.101422323000065,35.788913464000075
257,4,20,0,1,15,2,299,L,33.138656007000066,35.552447812000025
259,2,9,2,2,9,0,283,L,33.138656007000066,35.63843532200008
170,14,20,1,0,6,5,216,L,33.12624477900005,35.659932199000025
0,0,0,0,0,0,0,0,L,33.138656007000066,35.681429077000075
117,12,29,0,2,5,56,221,L,33.138656007000066,35.76741658700007
325,24,26,0,3,7,7,392,L,33.16347846300005,35.59544156700008
157,2,10,3,0,9,1,182,L,33.18830091900003,35.552447812000025
924,28,55,6,6,35,11,1065,L,33.175889691000066,35.61693844400003
308,3,14,1,0,13,4,343,L,33.175889691000066,35.659932199000025
107,18,39,0,5,11,34,214,L,33.18830091900003,35.76741658700007
50,41,49,0,26,2,0,168,L,33.213123375000066,35.552447812000025
1399,1875,568,14,2169,470,145,6640,O,33.20071214700005,35.57394468900003
179,15,67,1,2,9,9,282,L,33.213123375000066,35.59544156700008
317,2,16,1,3,10,3,352,L,33.20071214700005,35.659932199000025
0,0,0,0,0,0,0,0,L,33.20071214700005,35.74591970900008
12,8,6,0,20,7,1,54,O,33.20071214700005,35.788913464000075
111,7,12,2,0,11,1,144,L,33.23794583100005,35.552447812000025
766,1451,390,16,1488,563,149,4823,O,33.22553460300003,35.57394468900003
84,61,41,2,23,9,0,220,L,33.23794583100005,35.59544156700008
285,11,38,3,6,2,17,362,L,33.22553460300003,35.61693844400003
385,2,35,5,1,12,5,445,L,33.23794583100005,35.63843532200008
85,44,29,0,9,4,3,174,L,33.22553460300003,35.659932199000025
109,6,16,0,1,6,5,143,L,33.23794583100005,35.681429077000075
0,0,0,0,0,0,0,0,L,33.23794583100005,35.72442283200007
0,0,0,0,0,0,0,0,L,33.22553460300003,35.74591970900008
394,11,31,3,3,16,11,469,L,33.250357059000066,35.57394468900003
197,3,23,0,2,10,3,238,L,33.250357059000066,35.61693844400003
10,24,14,0,2,4,22,76,R,33.250357059000066,35.74591970900008
14,15,2,0,16,4,2,53,O,33.26276828700003,35.76741658700007
375,153,147,5,43,24,20,767,L,33.27517951500005,35.57394468900003
280,100,44,4,93,1,15,537,L,33.27517951500005,35.61693844400003
