L,R,C,A,O,S,M,Total,Highest,Lat,Long
10,304,15,0,16,14,22,381,R,31.872710752000046,35.12251026300004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.14400714000004
190,870,327,0,242,215,112,1956,R,31.872710752000046,35.165504018000036
127,557,219,1,114,101,24,1143,R,31.860299524000027,35.18700089500004
0,0,0,0,0,0,0,0,L,31.860299524000027,35.22999465000004
70,436,104,0,193,81,58,942,R,31.860299524000027,35.272988405000035
0,0,0,0,0,0,0,0,L,31.897533208000027,34.69257271300006
443,567,648,4,459,192,102,2415,C,31.885121980000065,34.75706334600005
477,1131,699,10,641,304,329,3591,R,31.897533208000027,34.778560223000056
2632,3342,2950,20,1194,1488,634,12260,R,31.885121980000065,34.80005710100005
4162,7247,5281,28,2859,2131,1029,22737,R,31.897533208000027,34.821553978000054
176,45,137,2,2,52,11,425,L,31.885121980000065,34.84305085600005
109,99,121,0,52,82,6,469,C,31.897533208000027,34.86454773300005
161,420,295,0,142,100,26,1144,R,31.897533208000027,34.90754148800005
107,47,111,0,6,51,3,325,C,31.885121980000065,34.92903836500005
1045,1476,1491,2,174,554,130,4872,C,31.897533208000027,34.993528998000045
2042,2097,2782,6,262,817,257,8263,C,31.885121980000065,35.01502587500005
891,380,1032,0,55,313,63,2734,C,31.897533208000027,35.03652275300004
5,424,1,0,1169,4,230,1833,O,31.885121980000065,35.22999465000004
0,415,6,0,42,5,57,525,R,31.885121980000065,35.31598216000003
7,9,34,0,2,3,0,55,C,31.897533208000027,35.46646030200003
395,149,537,3,17,143,29,1273,C,31.922355664000065,34.778560223000056
599,376,642,2,92,232,50,1993,C,31.909944436000046,34.80005710100005
621,266,436,3,88,219,36,1669,L,31.922355664000065,34.821553978000054
69,78,106,1,33,42,1,330,C,31.909944436000046,34.84305085600005
1833,3676,2128,2284,3365,673,474,14433,R,31.922355664000065,34.86454773300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.886044611000045
63,107,23,0,154,8,5,360,O,31.922355664000065,34.90754148800005
10,306,9,0,57,23,20,425,R,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
487,516,594,1,74,286,60,2018,C,31.922355664000065,34.993528998000045
2210,1864,2462,6,307,1029,186,8064,C,31.909944436000046,35.01502587500005
536,317,666,1,4193,218,61,5992,O,31.922355664000065,35.03652275300004
0,374,0,0,12,1,22,409,R,31.922355664000065,35.12251026300004
200,8,68,0,6,32,2,316,L,31.934766892000027,34.714069591000055
36,22,71,0,1,20,1,151,C,31.934766892000027,34.75706334600005
208,43,221,0,6,90,16,584,C,31.947178120000046,34.778560223000056
3251,2803,3981,130,1150,1883,356,13554,C,31.934766892000027,34.80005710100005
1556,2052,2566,5,1266,1153,168,8766,C,31.947178120000046,34.821553978000054
1103,1578,1535,39,1331,618,300,6504,R,31.934766892000027,34.84305085600005
803,1693,1248,167,939,369,368,5587,R,31.947178120000046,34.86454773300005
1395,3118,1516,619,1809,595,349,9401,R,31.934766892000027,34.886044611000045
808,2011,913,1726,881,322,290,6951,R,31.947178120000046,34.90754148800005
69,2,52,1,3,21,1,149,L,31.934766892000027,34.92903836500005
15,996,14,1,504,22,83,1635,R,31.934766892000027,35.01502587500005
2,15,2,0,3209,2,13,3243,O,31.947178120000046,35.03652275300004
1,18,3,0,2691,1,7,2721,O,31.934766892000027,35.05801963000005
0,0,0,0,0,0,0,0,L,31.947178120000046,35.12251026300004
3,588,1,0,22,2,22,638,R,31.934766892000027,35.14400714000004
3,1983,6,0,104,12,171,2279,R,31.934766892000027,35.22999465000004
8,1006,7,0,25,7,66,1119,R,31.947178120000046,35.25149152700004
2,46,13,0,0,1,17,79,R,31.947178120000046,35.42346654700003
4958,5017,10274,15,1718,3803,441,26226,C,31.972000576000028,34.778560223000056
6928,10242,11475,37,2348,5337,922,37289,C,31.959589348000065,34.80005710100005
2368,5337,4400,17,1309,1849,391,15671,R,31.972000576000028,34.821553978000054
19,269,7,0,281,4,7,587,O,31.972000576000028,34.86454773300005
1079,5298,1737,1238,1168,531,423,11474,R,31.959589348000065,34.886044611000045
114,28,123,1,7,67,6,346,C,31.972000576000028,34.90754148800005
198,196,198,1,38,86,16,733,L,31.959589348000065,34.92903836500005
70,50,115,1,13,39,7,295,C,31.972000576000028,34.95053524300005
32,140,73,0,7,31,10,293,R,31.959589348000065,35.05801963000005
0,0,0,0,0,0,0,0,L,31.959589348000065,35.272988405000035
0,506,0,0,17,1,62,586,R,31.959589348000065,35.35897591500003
32,2,1,0,0,1,0,36,L,31.959589348000065,35.444963425000026
605,1096,1256,3,436,572,101,4069,C,31.996823032000066,34.73556646800006
744,786,1604,1,196,557,89,3977,C,31.984411804000047,34.75706334600005
2374,2202,4252,9,1079,1799,253,11968,C,31.996823032000066,34.778560223000056
1580,2847,2529,11,1292,1202,815,10276,R,31.984411804000047,34.80005710100005
412,687,594,4,460,311,68,2536,R,31.996823032000066,34.821553978000054
3,752,1,1,404,14,527,1702,R,31.984411804000047,34.84305085600005
13,172,21,0,15,13,25,259,R,31.996823032000066,34.86454773300005
136,246,90,0,190,36,10,708,R,31.984411804000047,34.886044611000045
102,180,161,1,124,106,10,684,R,31.984411804000047,34.92903836500005
1465,1550,2363,4,201,775,147,6505,C,31.996823032000066,34.95053524300005
0,445,3,0,21,9,47,525,R,31.996823032000066,35.12251026300004
0,15,0,0,45,0,35,95,O,31.984411804000047,35.14400714000004
3,145,0,0,5,1,16,170,R,31.996823032000066,35.165504018000036
8,15,31,0,3,12,5,74,C,31.984411804000047,35.444963425000026
2730,6643,5301,26,2368,2466,485,20019,R,32.02164548800005,34.73556646800006
5428,12210,9664,70,5565,4441,958,38336,R,32.00923426000003,34.75706334600005
6655,8993,11058,36,4201,5677,772,37392,C,32.02164548800005,34.778560223000056
2531,4251,4634,15,2174,2124,334,16063,C,32.00923426000003,34.80005710100005
1314,1492,1664,9,471,864,175,5989,C,32.02164548800005,34.821553978000054
14,176,28,0,41,18,8,285,R,32.00923426000003,34.84305085600005
1923,2575,2883,26,2596,1183,373,11559,C,32.02164548800005,34.86454773300005
117,31,124,0,4,46,13,335,C,32.02164548800005,34.90754148800005
13,247,30,0,61,20,10,381,R,32.00923426000003,34.92903836500005
3,213,5,0,202,3,90,516,R,32.02164548800005,34.95053524300005
26,175,49,0,28,23,4,305,R,32.02164548800005,35.03652275300004
42,47,86,0,1,36,6,218,C,32.00923426000003,35.444963425000026
308,30,123,268,32,60,26,847,L,32.04646794400003,34.73556646800006
5163,9516,7234,2032,6535,3741,798,35019,R,32.034056716000066,34.75706334600005
1377,2336,1534,45,3496,1101,251,10140,O,32.04646794400003,34.778560223000056
396,492,614,2,340,304,44,2192,C,32.034056716000066,34.80005710100005
1756,2453,2679,27,1833,1091,235,10074,C,32.04646794400003,34.821553978000054
899,896,1351,9,776,403,111,4445,C,32.034056716000066,34.84305085600005
2058,1401,3022,7,440,985,233,8146,C,32.04646794400003,34.86454773300005
2224,2629,3556,15,1061,1672,283,11440,C,32.034056716000066,34.886044611000045
97,239,187,1,12,66,27,629,R,32.04646794400003,34.90754148800005
153,202,183,3,105,109,8,763,R,32.034056716000066,34.92903836500005
32,1185,27,0,8195,40,158,9637,O,32.04646794400003,34.95053524300005
112,543,316,2,35,176,26,1210,R,32.034056716000066,35.05801963000005
1,693,0,0,37,4,77,812,R,32.04646794400003,35.29448528200004
0,0,0,0,0,0,0,0,L,32.04646794400003,35.33747903700004
19,43,59,0,0,21,4,146,C,32.034056716000066,35.444963425000026
2229,938,1288,678,658,1105,190,7086,L,32.05887917200005,34.75706334600005
15328,5177,10119,588,1913,6570,1027,40722,L,32.071290400000066,34.778560223000056
5406,8168,7040,68,5669,4216,703,31270,R,32.05887917200005,34.80005710100005
11166,11764,14318,122,4497,7818,1226,50911,C,32.071290400000066,34.821553978000054
3978,4347,5833,23,2049,2627,474,19331,C,32.05887917200005,34.84305085600005
2061,3085,3026,15,1100,1199,287,10773,R,32.071290400000066,34.86454773300005
1094,893,1509,4,430,619,100,4649,C,32.05887917200005,34.886044611000045
1449,5951,2480,24,4157,1241,502,15804,R,32.071290400000066,34.90754148800005
104,70,210,0,3,74,11,472,C,32.05887917200005,34.92903836500005
128,5,46,0,0,26,2,207,L,32.071290400000066,34.95053524300005
0,0,0,0,0,0,0,0,L,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
1,372,3,0,17,2,29,424,R,32.05887917200005,35.05801963000005
0,175,0,0,11,3,35,224,R,32.05887917200005,35.22999465000004
7,15,13,1,2,4,2,44,R,32.071290400000066,35.46646030200003
174,81,152,9,11,90,22,539,L,32.08370162800003,34.75706334600005
13564,4712,11404,316,653,5887,924,37460,L,32.09611285600005,34.778560223000056
8247,5114,10144,108,1017,5180,730,30540,C,32.08370162800003,34.80005710100005
4391,5813,5653,64,8961,3346,581,28809,O,32.09611285600005,34.821553978000054
2323,6242,3540,22,35313,1884,755,50079,O,32.08370162800003,34.84305085600005
1822,2389,2783,17,641,1297,211,9160,C,32.09611285600005,34.86454773300005
6324,14374,9974,44,4405,5013,1100,41234,R,32.08370162800003,34.886044611000045
924,3436,1392,8,1591,725,397,8473,R,32.09611285600005,34.90754148800005
362,79,301,2,7,129,24,904,L,32.08370162800003,34.92903836500005
1182,3261,1154,11,2821,583,275,9287,R,32.09611285600005,34.95053524300005
1070,946,1828,8,117,579,109,4657,C,32.08370162800003,34.97203212000005
11,206,26,0,10,30,11,294,R,32.08370162800003,35.05801963000005
0,0,0,0,0,0,0,0,L,32.08370162800003,35.101013385000044
49,620,139,1,42,73,25,949,R,32.09611285600005,35.165504018000036
20,354,57,1,12,29,15,488,R,32.09611285600005,35.208497772000044
0,0,0,0,0,0,0,0,L,32.09611285600005,35.25149152700004
4,848,16,0,59,7,62,996,R,32.08370162800003,35.272988405000035
1,25,20,0,1,2,1,50,R,32.09611285600005,35.33747903700004
43,222,181,0,32,67,27,572,R,32.08370162800003,35.40196967000003
451,215,839,4,27,216,37,1789,C,32.12093531200003,34.778560223000056
6078,2154,6058,112,276,2324,458,17460,L,32.10852408400007,34.80005710100005
4463,1813,5857,57,299,1966,373,14828,C,32.12093531200003,34.821553978000054
1435,2129,1755,19,4611,940,279,11168,O,32.10852408400007,34.84305085600005
642,423,775,5,575,308,50,2778,C,32.12093531200003,34.86454773300005
851,1806,1438,3,428,721,141,5388,R,32.10852408400007,34.886044611000045
2483,503,1023,5426,83,338,73,9929,A,32.10852408400007,34.97203212000005
267,578,568,2,50,262,42,1769,R,32.12093531200003,34.993528998000045
133,2793,367,1,185,279,151,3909,R,32.12093531200003,35.03652275300004
31,371,96,0,7,75,20,600,R,32.10852408400007,35.101013385000044
2,389,2,0,31,7,27,458,R,32.12093531200003,35.12251026300004
265,3993,726,8,291,487,180,5950,R,32.10852408400007,35.18700089500004
0,174,4,1,24,2,95,300,R,32.12093531200003,35.25149152700004
8,63,18,0,3,7,1,100,R,32.10852408400007,35.40196967000003
10,26,25,0,0,20,0,81,R,32.10852408400007,35.48795718000002
2535,1192,3925,27,119,1165,234,9197,C,32.13334654000005,34.80005710100005
935,398,1553,6,45,391,94,3422,C,32.14575776800007,34.821553978000054
4787,1958,6454,41,1042,2092,416,16790,C,32.13334654000005,34.84305085600005
157,125,110,1,82,61,13,549,L,32.14575776800007,34.86454773300005
870,376,1426,0,103,394,82,3251,C,32.13334654000005,34.886044611000045
1359,947,1779,14,411,686,139,5335,C,32.14575776800007,34.90754148800005
150,50,251,2,1,70,17,541,C,32.13334654000005,34.92903836500005
830,6,58,2262,1,4,9,3170,A,32.14575776800007,34.95053524300005
214,7,58,683,8,18,3,991,A,32.13334654000005,34.97203212000005
187,43,208,2,6,71,38,555,C,32.14575776800007,34.993528998000045
135,232,315,0,25,161,21,889,C,32.13334654000005,35.01502587500005
2,423,1,0,21,16,22,485,R,32.14575776800007,35.12251026300004
234,295,574,1,12,104,41,1261,C,32.15816899600003,34.80005710100005
1879,1233,2841,15,296,1019,189,7472,C,32.17058022400005,34.821553978000054
5427,4044,8083,44,1266,3161,551,22576,C,32.15816899600003,34.84305085600005
3640,3943,5359,20,1278,1950,428,16618,C,32.17058022400005,34.86454773300005
3206,1738,4338,18,536,1565,308,11709,C,32.15816899600003,34.886044611000045
7820,5836,9402,55,1121,3539,758,28531,C,32.17058022400005,34.90754148800005
517,535,786,3,266,320,51,2478,C,32.15816899600003,34.92903836500005
196,214,275,0,51,92,18,846,C,32.17058022400005,34.95053524300005
529,297,511,5,57,206,35,1640,L,32.15816899600003,34.97203212000005
59,118,137,0,4,91,11,420,C,32.15816899600003,35.01502587500005
71,1528,162,2,141,96,140,2140,R,32.17058022400005,35.07951650800004
9,124,18,0,15,20,10,196,R,32.15816899600003,35.101013385000044
4,84,6,0,711,2,145,952,O,32.15816899600003,35.14400714000004
0,78,0,1,11,0,142,232,M,32.15816899600003,35.22999465000004
11,15,38,0,0,12,0,76,C,32.17058022400005,35.42346654700003
160,146,383,4,14,86,11,804,C,32.18299145200007,34.80005710100005
974,360,1510,6,86,427,117,3480,C,32.19540268000003,34.821553978000054
2920,1809,4011,18,518,1618,264,11158,C,32.18299145200007,34.84305085600005
2667,2569,3934,18,916,1313,355,11772,C,32.19540268000003,34.86454773300005
3663,3830,5195,25,610,1983,440,15746,C,32.18299145200007,34.886044611000045
787,976,978,3,451,347,117,3659,C,32.19540268000003,34.90754148800005
2025,2334,3045,15,934,1042,338,9733,C,32.18299145200007,34.92903836500005
138,6,54,0,0,18,5,221,L,32.19540268000003,34.95053524300005
291,762,730,0,73,421,61,2338,R,32.18299145200007,35.01502587500005
13,997,31,0,31,14,72,1158,R,32.18299145200007,35.101013385000044
0,171,0,0,22,2,31,226,R,32.18299145200007,35.31598216000003
695,14,154,6,3,65,11,948,L,32.22022513600007,34.821553978000054
222,112,290,4,46,74,40,788,C,32.22022513600007,34.86454773300005
207,220,235,3,89,83,38,875,C,32.20781390800005,34.886044611000045
212,44,219,1,3,44,12,535,C,32.22022513600007,34.90754148800005
230,19,123,1,1,33,8,415,L,32.22022513600007,34.95053524300005
137,22,52,0,4,22,3,240,L,32.20781390800005,34.97203212000005
1398,1680,2078,8,147,663,444,6418,C,32.22022513600007,34.993528998000045
15,234,47,0,20,24,18,358,R,32.20781390800005,35.01502587500005
5,1448,18,0,54,9,93,1627,R,32.22022513600007,35.165504018000036
18,18,25,0,1,14,4,80,C,32.20781390800005,35.444963425000026
129,15,123,0,3,35,12,317,L,32.24504759200005,34.86454773300005
411,205,651,0,54,163,51,1535,C,32.24504759200005,34.90754148800005
127,31,143,0,1,42,10,354,C,32.23263636400003,34.92903836500005
435,15,277,6314,21,24,31,7117,A,32.24504759200005,34.95053524300005
0,0,0,0,0,0,0,0,L,32.24504759200005,34.993528998000045
11,30,50,0,0,28,7,126,C,32.23263636400003,35.01502587500005
57,42,95,0,2,26,15,237,C,32.23263636400003,35.05801963000005
4,464,3,1,34,2,57,565,R,32.24504759200005,35.33747903700004
586,116,419,1,29,147,28,1326,L,32.25745882000007,34.84305085600005
118,33,163,3,2,53,6,378,C,32.26987004800003,34.86454773300005
814,326,1125,6,76,369,86,2802,C,32.25745882000007,34.886044611000045
1183,1198,1650,7,635,526,133,5332,C,32.26987004800003,34.90754148800005
1133,519,1227,6,244,345,105,3579,C,32.25745882000007,34.92903836500005
18,111,14,0,160,8,11,322,O,32.26987004800003,34.95053524300005
21,148,26,1,56,12,11,275,R,32.25745882000007,34.97203212000005
665,55,130,10883,14,15,62,11824,A,32.25745882000007,35.01502587500005
2,265,8,0,18,8,32,333,R,32.25745882000007,35.18700089500004
5,59,49,0,4,17,2,136,R,32.25745882000007,35.48795718000002
0,0,0,0,0,0,0,0,L,32.25745882000007,35.53095093400003
2116,4263,4037,19,1217,1161,833,13646,R,32.28228127600005,34.84305085600005
477,1360,819,3,733,281,271,3944,R,32.29469250400007,34.86454773300005
566,491,728,1,217,277,69,2349,C,32.28228127600005,34.886044611000045
1228,1251,1540,8,730,621,132,5510,C,32.29469250400007,34.90754148800005
674,548,1036,1,196,312,71,2838,C,32.28228127600005,34.92903836500005
402,290,496,0,137,199,26,1550,C,32.29469250400007,34.95053524300005
450,165,387,4607,55,37,36,5737,A,32.28228127600005,34.97203212000005
111,109,141,0,77,65,8,511,C,32.29469250400007,34.993528998000045
0,255,10,2,71,2,34,374,R,32.29469250400007,35.07951650800004
0,168,9,0,59,7,21,264,R,32.29469250400007,35.12251026300004
364,1209,681,6,419,226,508,3413,R,32.30710373200003,34.84305085600005
2373,7095,4626,24,3569,1764,904,20355,R,32.31951496000005,34.86454773300005
404,2086,859,1,823,291,314,4778,R,32.30710373200003,34.886044611000045
589,344,917,1,65,273,42,2231,C,32.31951496000005,34.90754148800005
909,956,1386,9,516,536,138,4450,C,32.30710373200003,34.92903836500005
50,99,81,0,54,17,2,303,R,32.31951496000005,34.95053524300005
137,69,64,1,22,29,4,326,L,32.30710373200003,34.97203212000005
85,38,140,0,4,61,5,333,C,32.31951496000005,34.993528998000045
120,70,122,0,18,44,13,387,C,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
731,2372,1545,12,540,494,182,5876,R,32.33192618800007,34.84305085600005
2738,6907,4868,17,3782,1811,541,20664,R,32.34433741600003,34.86454773300005
481,385,576,4,191,239,55,1931,C,32.33192618800007,34.886044611000045
698,96,536,2,11,164,43,1550,L,32.34433741600003,34.90754148800005
93,85,161,0,29,51,11,430,C,32.33192618800007,34.92903836500005
133,46,125,0,3,50,14,371,L,32.34433741600003,34.95053524300005
272,108,312,0,17,115,26,850,C,32.33192618800007,34.97203212000005
118,25,95,0,0,56,6,300,L,32.34433741600003,34.993528998000045
678,337,760,9,51,330,45,2210,C,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
50,36,43,0,38,51,6,224,S,32.35674864400005,34.84305085600005
443,114,430,4,28,165,25,1209,L,32.36915987200007,34.86454773300005
40,5,42,0,0,17,2,106,C,32.35674864400005,34.886044611000045
401,89,141,2,97,51,12,793,L,32.36915987200007,34.90754148800005
384,31,162,0,2,74,18,671,L,32.35674864400005,34.92903836500005
87,18,85,0,4,19,6,219,L,32.36915987200007,34.993528998000045
97,8,34,0,1,27,4,171,L,32.35674864400005,35.01502587500005
391,12,60,1270,6,11,14,1764,A,32.36915987200007,35.03652275300004
3,164,7,0,8,2,15,199,R,32.36915987200007,35.50945405700003
2,194,0,0,5,4,4,209,R,32.35674864400005,35.53095093400003
288,35,251,3,4,70,36,687,L,32.39398232800005,34.86454773300005
384,35,315,2,6,117,22,881,L,32.38157110000003,34.886044611000045
233,582,237,1,34,105,55,1247,R,32.39398232800005,34.90754148800005
916,57,266,5,6,121,22,1393,L,32.38157110000003,34.92903836500005
218,5,49,1,3,22,5,303,L,32.38157110000003,34.97203212000005
125,62,233,0,20,74,8,522,C,32.39398232800005,34.993528998000045
178,17,120,1,0,21,5,342,L,32.39398232800005,35.03652275300004
218,50,207,4,8,124,21,632,L,32.41880478400003,34.86454773300005
424,120,155,1,156,61,16,933,L,32.40639355600007,34.92903836500005
743,2130,1485,13,505,479,124,5479,R,32.41880478400003,34.95053524300005
116,6,34,0,0,13,0,169,L,32.40639355600007,35.01502587500005
1571,13,147,3493,9,13,90,5336,A,32.41880478400003,35.03652275300004
597,12,99,1556,1,7,15,2287,A,32.40639355600007,35.05801963000005
1,20,43,0,4,1,2,71,C,32.41880478400003,35.12251026300004
4,51,49,0,5,6,10,125,R,32.41880478400003,35.165504018000036
415,1314,613,15,1029,260,234,3880,R,32.43121601200005,34.886044611000045
1917,3534,3090,13,1574,970,428,11526,R,32.44362724000007,34.90754148800005
2452,4030,4204,26,1180,1401,443,13736,C,32.43121601200005,34.92903836500005
468,8,83,1,2,44,5,611,L,32.44362724000007,34.95053524300005
80,81,115,0,24,59,7,366,C,32.43121601200005,35.01502587500005
338,6,33,231,0,32,16,656,L,32.44362724000007,35.03652275300004
6,109,5,0,4,3,6,133,R,32.44362724000007,35.42346654700003
25,31,8,0,42,2,1,109,O,32.44362724000007,35.46646030200003
7,73,34,0,25,8,1,148,R,32.43121601200005,35.48795718000002
32,307,61,0,28,17,31,476,R,32.44362724000007,35.50945405700003
17,260,28,0,1,19,51,376,R,32.43121601200005,35.53095093400003
572,1579,782,15,573,289,128,3938,R,32.46844969600005,34.95053524300005
443,350,455,3,126,216,45,1638,C,32.45603846800003,34.97203212000005
1594,1285,1829,18,373,716,179,5994,C,32.46844969600005,34.993528998000045
524,9,132,1,1,49,7,723,L,32.45603846800003,35.01502587500005
360,342,227,17,65,79,24,1114,L,32.46844969600005,35.03652275300004
75,3,3,141,0,0,4,226,A,32.45603846800003,35.05801963000005
11,17,18,0,1,10,2,59,C,32.46844969600005,35.12251026300004
23,109,73,0,7,27,10,249,R,32.46844969600005,35.165504018000036
17,80,17,0,0,13,28,155,R,32.46844969600005,35.42346654700003
19,231,30,0,2,11,19,312,R,32.46844969600005,35.50945405700003
135,11,62,0,0,20,10,238,L,32.46844969600005,35.552447812000025
246,14,83,2,7,46,10,408,L,32.48086092400007,34.886044611000045
256,497,297,4,140,117,91,1402,R,32.48086092400007,34.97203212000005
191,41,115,3,14,73,8,445,L,32.49327215200003,34.993528998000045
87,209,97,0,11,40,15,459,R,32.48086092400007,35.01502587500005
114,1,53,670,0,2,60,900,A,32.49327215200003,35.03652275300004
90,6,11,1151,2,5,13,1278,A,32.49327215200003,35.07951650800004
375,96,159,432,47,53,15,1177,A,32.48086092400007,35.101013385000044
0,0,0,0,0,0,0,0,L,32.49327215200003,35.12251026300004
8,243,12,0,5,9,6,283,R,32.48086092400007,35.18700089500004
200,9,56,0,0,25,6,296,L,32.49327215200003,35.46646030200003
443,679,223,3,521,76,58,2003,R,32.48086092400007,35.48795718000002
232,475,226,1,375,42,47,1398,R,32.49327215200003,35.50945405700003
79,5,24,0,0,12,2,122,L,32.48086092400007,35.53095093400003
174,19,84,2,0,17,6,302,L,32.49327215200003,35.552447812000025
152,741,329,4,322,56,42,1646,R,32.51809460800007,34.90754148800005
343,1981,936,7,726,178,97,4268,R,32.50568338000005,34.92903836500005
1325,993,1559,8,263,475,124,4747,C,32.51809460800007,34.95053524300005
116,7,62,2,2,12,3,204,L,32.50568338000005,35.01502587500005
123,5,27,0,4,12,4,175,L,32.51809460800007,35.03652275300004
646,27,200,3363,7,12,210,4465,A,32.50568338000005,35.05801963000005
338,11,56,2839,5,13,74,3336,A,32.50568338000005,35.101013385000044
665,36,139,8718,85,40,102,9785,A,32.50568338000005,35.14400714000004
92,0,41,1623,11,0,34,1801,A,32.51809460800007,35.165504018000036
136,23,124,0,2,49,16,350,L,32.51809460800007,35.25149152700004
77,155,54,730,47,14,24,1101,A,32.51809460800007,35.29448528200004
275,237,273,0,32,92,33,942,L,32.51809460800007,35.33747903700004
441,13,123,2,1,57,7,644,L,32.51809460800007,35.42346654700003
300,6,69,1,0,28,6,410,L,32.50568338000005,35.444963425000026
652,1178,450,2,1240,108,71,3701,O,32.50568338000005,35.48795718000002
109,17,47,0,0,26,6,205,L,32.51809460800007,35.50945405700003
474,6,221,928,8,5,27,1669,A,32.54291706400005,34.90754148800005
336,207,337,5,63,119,26,1093,C,32.53050583600003,34.92903836500005
33,54,85,2,7,59,9,249,C,32.54291706400005,34.993528998000045
32,52,71,1,5,36,1,198,C,32.54291706400005,35.03652275300004
132,3,33,895,1,4,15,1083,A,32.53050583600003,35.101013385000044
38,3,19,743,9,1,10,823,A,32.53050583600003,35.14400714000004
73,3,18,1042,28,3,13,1180,A,32.54291706400005,35.165504018000036
48,0,16,229,0,1,3,297,A,32.54291706400005,35.208497772000044
70,34,33,0,5,12,8,162,L,32.54291706400005,35.25149152700004
15,90,67,0,12,9,10,203,R,32.54291706400005,35.29448528200004
15,3,3,319,0,0,4,344,A,32.53050583600003,35.31598216000003
0,0,0,0,0,0,0,0,L,32.53050583600003,35.35897591500003
84,9,39,0,2,21,4,159,L,32.53050583600003,35.48795718000002
581,18,152,2,0,71,19,843,L,32.55532829200007,34.92903836500005
2278,1306,2655,12,1068,834,179,8332,C,32.56773952000003,34.95053524300005
48,31,95,1,1,52,5,233,C,32.55532829200007,35.01502587500005
137,8,69,0,1,20,5,240,L,32.56773952000003,35.07951650800004
282,22,145,1018,5,16,50,1538,A,32.55532829200007,35.18700089500004
43,127,57,0,51,6,9,293,R,32.55532829200007,35.22999465000004
83,78,95,0,49,50,13,368,C,32.56773952000003,35.25149152700004
81,122,69,0,81,23,10,386,R,32.55532829200007,35.272988405000035
230,229,172,4,24,42,32,733,L,32.55532829200007,35.31598216000003
154,47,151,0,17,52,15,436,L,32.55532829200007,35.35897591500003
420,27,198,1,1,69,24,740,L,32.56773952000003,35.380472792000035
396,52,160,0,5,47,12,672,L,32.55532829200007,35.40196967000003
358,33,141,0,2,57,12,603,L,32.55532829200007,35.444963425000026
21,37,17,1,80,9,1,166,O,32.56773952000003,35.552447812000025
70,65,25,0,16,3,1,180,L,32.55532829200007,35.57394468900003
417,7,43,1170,4,5,31,1677,A,32.59256197600007,34.95053524300005
12,3,12,0,2,7,3,39,L,32.58015074800005,34.97203212000005
363,4,89,2,1,30,4,493,L,32.59256197600007,35.07951650800004
28,77,69,1,58,23,5,261,R,32.59256197600007,35.165504018000036
128,7,41,4,4,11,2,197,L,32.58015074800005,35.18700089500004
181,1172,438,7,219,96,107,2220,R,32.59256197600007,35.29448528200004
86,17,81,0,0,35,9,228,L,32.59256197600007,35.42346654700003
201,28,119,0,0,23,5,376,L,32.58015074800005,35.444963425000026
124,6,39,0,0,9,3,181,L,32.59256197600007,35.552447812000025
142,2,62,0,0,48,7,261,L,32.60497320400003,34.92903836500005
121,38,136,0,3,38,9,345,C,32.61738443200005,34.95053524300005
59,44,31,0,6,39,9,188,L,32.61738443200005,34.993528998000045
55,42,54,4,4,32,5,196,L,32.60497320400003,35.01502587500005
242,6,55,2,1,30,6,342,L,32.60497320400003,35.05801963000005
42,62,100,0,22,40,1,267,C,32.61738443200005,35.07951650800004
581,20,144,0,2,42,10,799,L,32.60497320400003,35.101013385000044
428,5,110,1,0,31,10,585,L,32.60497320400003,35.14400714000004
72,37,96,0,1,27,119,352,M,32.61738443200005,35.208497772000044
528,1232,855,2,351,262,158,3388,R,32.60497320400003,35.272988405000035
765,1167,1171,4,336,431,141,4015,C,32.61738443200005,35.29448528200004
331,64,194,2,7,41,27,666,L,32.60497320400003,35.31598216000003
258,1370,545,124,233,116,102,2748,R,32.61738443200005,35.33747903700004
115,5,42,158,8,0,5,333,A,32.61738443200005,35.380472792000035
280,2,0,277,20,1,2,582,L,32.60497320400003,35.444963425000026
194,18,50,2,2,24,7,297,L,32.61738443200005,35.552447812000025
78,5,48,0,0,26,2,159,L,32.62979566000007,34.92903836500005
64,107,105,0,40,32,15,363,R,32.64220688800003,34.95053524300005
114,52,72,0,1,33,8,280,L,32.64220688800003,34.993528998000045
6,52,17,0,237,16,3,331,O,32.62979566000007,35.05801963000005
759,913,1182,3,143,338,61,3399,C,32.64220688800003,35.07951650800004
416,12,98,6,2,27,10,571,L,32.64220688800003,35.12251026300004
385,50,133,1,69,58,35,731,L,32.64220688800003,35.29448528200004
408,1442,550,17,544,164,217,3342,R,32.62979566000007,35.31598216000003
182,189,237,0,90,77,45,820,C,32.64220688800003,35.33747903700004
132,6,12,123,5,0,32,310,L,32.62979566000007,35.35897591500003
11,2,5,280,10,0,8,316,A,32.62979566000007,35.40196967000003
179,9,37,450,37,1,8,721,A,32.64220688800003,35.42346654700003
314,6,75,1,1,18,5,420,L,32.62979566000007,35.444963425000026
