L,R,C,A,O,S,M,Total,Highest,Lat,Long
80,399,184,0,109,5,11,788,R,31.860299524000027,34.886044611000045
123,144,116,6,55,7,12,463,R,31.872710752000046,34.90754148800005
181,172,218,7,18,7,28,631,C,31.872710752000046,34.95053524300005
14,1429,16,0,163,7,8,1637,R,31.872710752000046,34.993528998000045
16,500,25,1,32,5,5,584,R,31.872710752000046,35.12251026300004
0,10,1,0,425,0,6,442,O,31.860299524000027,35.14400714000004
183,1421,362,1,519,31,144,2661,R,31.872710752000046,35.165504018000036
74,820,234,1,182,16,22,1349,R,31.860299524000027,35.18700089500004
7,8,9,56,3,1,2,86,A,31.860299524000027,35.22999465000004
83,1092,151,0,379,21,63,1789,R,31.860299524000027,35.272988405000035
0,0,0,0,0,0,0,0,L,31.897533208000027,34.69257271300006
398,1133,749,4,551,36,74,2945,R,31.885121980000065,34.75706334600005
667,2247,1306,7,676,63,257,5223,R,31.897533208000027,34.778560223000056
2809,5603,3195,44,1165,149,668,13633,R,31.885121980000065,34.80005710100005
5591,12326,7205,61,4017,304,952,30456,R,31.897533208000027,34.821553978000054
234,89,197,4,22,15,17,578,L,31.885121980000065,34.84305085600005
93,296,170,0,58,7,15,639,R,31.897533208000027,34.86454773300005
274,954,541,3,266,15,27,2080,R,31.897533208000027,34.90754148800005
144,94,171,0,8,3,8,428,C,31.885121980000065,34.92903836500005
1610,3953,3321,15,445,68,113,9525,R,31.897533208000027,34.993528998000045
2533,4726,4468,11,531,88,194,12551,R,31.885121980000065,35.01502587500005
1003,645,1315,5,93,29,68,3158,C,31.897533208000027,35.03652275300004
8,1041,6,1,1335,2,63,2456,O,31.885121980000065,35.22999465000004
2,559,1,0,43,1,10,616,R,31.885121980000065,35.31598216000003
10,34,25,1,4,1,1,76,R,31.897533208000027,35.46646030200003
1085,931,2047,9,128,31,83,4314,C,31.922355664000065,34.778560223000056
732,700,843,11,140,24,57,2507,C,31.909944436000046,34.80005710100005
688,447,591,5,96,19,57,1903,L,31.922355664000065,34.821553978000054
76,221,103,0,36,4,4,444,R,31.909944436000046,34.84305085600005
1382,6605,1721,2832,3253,132,546,16471,R,31.922355664000065,34.86454773300005
29,208,77,0,63,1,8,386,R,31.909944436000046,34.886044611000045
20,190,61,0,305,2,5,583,O,31.922355664000065,34.90754148800005
9,379,22,1,70,4,10,495,R,31.922355664000065,34.95053524300005
0,0,0,0,0,0,0,0,L,31.909944436000046,34.97203212000005
663,1061,1098,5,171,22,39,3059,C,31.922355664000065,34.993528998000045
2804,4063,4351,25,572,158,236,12209,C,31.909944436000046,35.01502587500005
652,659,1043,5,8929,36,140,11464,O,31.922355664000065,35.03652275300004
5,553,4,0,13,8,2,585,R,31.922355664000065,35.12251026300004
244,24,87,2,4,3,10,374,L,31.934766892000027,34.714069591000055
51,49,76,2,3,0,10,191,C,31.934766892000027,34.75706334600005
243,136,334,2,10,10,26,761,C,31.947178120000046,34.778560223000056
3598,5321,5723,158,1295,176,528,16799,C,31.934766892000027,34.80005710100005
1322,4101,2449,11,1152,97,443,9575,R,31.947178120000046,34.821553978000054
1586,4281,3158,68,1652,97,334,11176,R,31.934766892000027,34.84305085600005
702,3045,1054,218,962,49,169,6199,R,31.947178120000046,34.86454773300005
822,4935,1232,864,1959,92,350,10254,R,31.934766892000027,34.886044611000045
501,3070,843,2466,884,68,251,8083,R,31.947178120000046,34.90754148800005
155,50,131,1,3,5,6,351,L,31.934766892000027,34.92903836500005
25,1356,28,1,188,12,20,1630,R,31.934766892000027,35.01502587500005
2,56,9,0,5294,4,53,5418,O,31.947178120000046,35.03652275300004
2,33,1,1,2814,2,49,2902,O,31.934766892000027,35.05801963000005
0,0,0,0,0,0,0,0,L,31.947178120000046,35.12251026300004
2,1116,2,1,26,1,5,1153,R,31.934766892000027,35.14400714000004
8,2484,8,2,115,10,26,2653,R,31.934766892000027,35.22999465000004
11,990,8,0,15,3,3,1030,R,31.947178120000046,35.25149152700004
0,110,1,0,4,1,4,120,R,31.947178120000046,35.42346654700003
5186,11814,12443,40,2048,400,799,32730,C,31.972000576000028,34.778560223000056
7315,14459,12899,70,2701,592,1550,39586,R,31.959589348000065,34.80005710100005
2553,8044,5270,37,1395,317,884,18500,R,31.972000576000028,34.821553978000054
5,300,15,0,344,3,97,764,O,31.972000576000028,34.86454773300005
881,6492,1533,1760,1183,162,508,12519,R,31.959589348000065,34.886044611000045
122,102,206,3,11,3,17,464,C,31.972000576000028,34.90754148800005
551,675,699,7,106,25,63,2126,C,31.959589348000065,34.92903836500005
98,133,162,4,20,6,11,434,C,31.972000576000028,34.95053524300005
71,299,105,1,16,8,10,510,R,31.959589348000065,35.05801963000005
3,373,2,0,8,1,0,387,R,31.959589348000065,35.272988405000035
1,779,2,0,22,3,2,809,R,31.959589348000065,35.35897591500003
594,1914,1210,6,409,59,128,4320,R,31.996823032000066,34.73556646800006
562,1732,1719,2,309,69,78,4471,R,31.984411804000047,34.75706334600005
2921,6327,6205,24,1493,194,399,17563,R,31.996823032000066,34.778560223000056
1980,6508,3913,15,1412,184,559,14571,R,31.984411804000047,34.80005710100005
399,1510,869,6,395,38,197,3414,R,31.996823032000066,34.821553978000054
4,1516,4,3,809,38,6,2380,R,31.984411804000047,34.84305085600005
14,290,22,0,33,1,5,365,R,31.996823032000066,34.86454773300005
81,463,197,0,194,14,13,962,R,31.984411804000047,34.886044611000045
130,416,207,3,71,5,57,889,R,31.984411804000047,34.92903836500005
1702,2998,3372,11,373,78,117,8651,C,31.996823032000066,34.95053524300005
1,529,4,0,21,7,10,572,R,31.996823032000066,35.12251026300004
0,139,0,0,51,0,5,195,R,31.984411804000047,35.14400714000004
1,195,0,0,9,2,6,213,R,31.996823032000066,35.165504018000036
12,35,28,0,2,1,3,81,R,31.984411804000047,35.444963425000026
2505,9371,5117,32,2382,280,785,20472,R,32.02164548800005,34.73556646800006
5149,17546,9486,62,5766,523,1648,40180,R,32.00923426000003,34.75706334600005
7314,15210,11933,67,4405,399,1264,40592,R,32.02164548800005,34.778560223000056
2663,6849,4724,22,2235,188,654,17335,R,32.00923426000003,34.80005710100005
1442,2306,2089,18,569,72,216,6712,R,32.02164548800005,34.821553978000054
15,291,38,0,71,1,3,419,R,32.00923426000003,34.84305085600005
1913,5263,3549,32,2855,126,461,14199,R,32.02164548800005,34.86454773300005
165,81,194,0,10,12,6,468,C,32.02164548800005,34.90754148800005
17,399,30,1,73,0,14,534,R,32.00923426000003,34.92903836500005
7,467,8,0,128,6,107,723,R,32.02164548800005,34.95053524300005
16,258,73,0,43,8,22,420,R,32.02164548800005,35.03652275300004
41,111,82,0,5,5,8,252,R,32.00923426000003,35.444963425000026
340,66,162,451,35,7,40,1101,A,32.04646794400003,34.73556646800006
5037,14161,6656,3436,6645,471,1702,38108,R,32.034056716000066,34.75706334600005
2172,3971,1733,205,3206,203,620,12110,R,32.04646794400003,34.778560223000056
430,1051,839,2,451,41,79,2893,R,32.034056716000066,34.80005710100005
2141,3989,3070,29,1884,98,401,11612,R,32.04646794400003,34.821553978000054
742,1622,1262,13,854,38,120,4651,R,32.034056716000066,34.84305085600005
2480,2544,4055,21,436,102,185,9823,C,32.04646794400003,34.86454773300005
2541,5221,4693,21,1165,182,505,14328,R,32.034056716000066,34.886044611000045
132,326,232,1,37,10,24,762,R,32.04646794400003,34.90754148800005
157,430,299,5,115,21,59,1086,R,32.034056716000066,34.92903836500005
31,1571,35,2,10888,6,674,13207,O,32.04646794400003,34.95053524300005
161,1024,380,0,53,21,37,1676,R,32.034056716000066,35.05801963000005
4,1085,0,1,38,3,10,1141,R,32.04646794400003,35.29448528200004
0,0,0,0,0,0,0,0,L,32.04646794400003,35.33747903700004
20,79,45,0,2,1,10,157,R,32.034056716000066,35.444963425000026
3635,1765,2064,1116,515,217,664,9976,L,32.05887917200005,34.75706334600005
20326,7922,12691,1455,1985,694,2363,47436,L,32.071290400000066,34.778560223000056
6328,12422,7956,162,5769,416,1334,34387,R,32.05887917200005,34.80005710100005
14200,17411,17436,216,6271,615,1675,57824,C,32.071290400000066,34.821553978000054
4825,6731,7176,50,2991,194,625,22592,C,32.05887917200005,34.84305085600005
3008,6064,5379,23,1557,140,302,16473,R,32.071290400000066,34.86454773300005
1389,1595,2164,12,502,52,170,5884,C,32.05887917200005,34.886044611000045
1327,9290,2760,14,4470,195,836,18892,R,32.071290400000066,34.90754148800005
142,113,278,1,12,6,11,563,C,32.05887917200005,34.92903836500005
125,18,57,0,2,1,6,209,L,32.071290400000066,34.95053524300005
4,111,1,0,933,0,45,1094,O,32.05887917200005,34.97203212000005
0,0,0,0,0,0,0,0,L,32.071290400000066,34.993528998000045
3,568,0,0,12,1,5,589,R,32.05887917200005,35.05801963000005
1,239,2,0,13,0,6,261,R,32.05887917200005,35.22999465000004
7,37,13,0,5,2,1,65,R,32.071290400000066,35.46646030200003
138,81,120,1,13,6,15,374,L,32.08370162800003,34.75706334600005
16407,7126,14406,605,1209,408,1452,41613,L,32.09611285600005,34.778560223000056
11065,8732,12936,246,1394,377,985,35735,C,32.08370162800003,34.80005710100005
5113,7946,6413,111,12964,331,1085,33963,O,32.09611285600005,34.821553978000054
2614,9277,3993,55,44415,207,1083,61644,O,32.08370162800003,34.84305085600005
1836,3850,3647,20,712,115,327,10507,R,32.09611285600005,34.86454773300005
6752,21210,11703,46,5210,592,1857,47370,R,32.08370162800003,34.886044611000045
894,5221,1535,5,1617,106,521,9899,R,32.09611285600005,34.90754148800005
433,127,432,3,25,18,35,1073,L,32.08370162800003,34.92903836500005
1120,5877,1985,11,2116,114,2095,13318,R,32.09611285600005,34.95053524300005
1221,1551,2234,10,151,59,143,5369,C,32.08370162800003,34.97203212000005
10,229,23,0,11,1,4,278,R,32.08370162800003,35.05801963000005
0,142,0,0,0,0,0,142,R,32.08370162800003,35.101013385000044
54,727,108,1,42,35,74,1041,R,32.09611285600005,35.165504018000036
30,491,93,1,21,18,38,692,R,32.09611285600005,35.208497772000044
0,0,0,0,0,0,0,0,L,32.09611285600005,35.25149152700004
10,1277,10,1,50,6,15,1369,R,32.08370162800003,35.272988405000035
1,48,9,0,2,2,5,67,R,32.09611285600005,35.33747903700004
72,311,97,0,37,29,41,587,R,32.08370162800003,35.40196967000003
729,827,1594,14,81,23,63,3331,C,32.12093531200003,34.778560223000056
6853,3556,6964,243,428,172,422,18638,C,32.10852408400007,34.80005710100005
5870,3317,8266,127,468,156,476,18680,C,32.12093531200003,34.821553978000054
1728,2714,2172,50,5972,106,377,13119,O,32.10852408400007,34.84305085600005
588,850,832,14,576,27,111,2998,R,32.12093531200003,34.86454773300005
1947,4518,4241,18,635,108,269,11736,R,32.10852408400007,34.886044611000045
3869,724,905,5899,130,37,114,11678,A,32.10852408400007,34.97203212000005
340,1146,937,2,94,32,60,2611,R,32.12093531200003,34.993528998000045
223,3888,545,2,244,46,105,5053,R,32.12093531200003,35.03652275300004
64,546,114,2,11,19,31,787,R,32.10852408400007,35.101013385000044
0,789,3,0,25,1,28,846,R,32.12093531200003,35.12251026300004
330,5372,908,11,221,198,294,7334,R,32.10852408400007,35.18700089500004
0,467,2,0,20,1,11,501,R,32.12093531200003,35.25149152700004
8,101,10,0,2,0,1,122,R,32.10852408400007,35.40196967000003
7,68,14,0,0,6,2,97,R,32.10852408400007,35.48795718000002
3245,2287,5226,59,242,86,197,11342,C,32.13334654000005,34.80005710100005
1760,1115,2921,25,160,55,132,6168,C,32.14575776800007,34.821553978000054
5781,3499,7653,93,1105,151,474,18756,C,32.13334654000005,34.84305085600005
115,160,134,2,50,9,55,525,R,32.14575776800007,34.86454773300005
1164,987,2152,9,113,35,104,4564,C,32.13334654000005,34.886044611000045
1640,1592,2195,21,385,87,212,6132,C,32.14575776800007,34.90754148800005
160,102,374,2,11,7,25,681,C,32.13334654000005,34.92903836500005
867,20,12,2513,78,3,25,3518,A,32.14575776800007,34.95053524300005
286,34,61,783,3,4,12,1183,A,32.13334654000005,34.97203212000005
258,109,346,7,14,12,33,779,C,32.14575776800007,34.993528998000045
197,540,540,1,45,20,25,1368,R,32.13334654000005,35.01502587500005
5,716,8,0,24,6,9,768,R,32.14575776800007,35.12251026300004
252,414,397,5,40,11,28,1147,R,32.15816899600003,34.80005710100005
2303,2286,3640,32,415,107,221,9004,C,32.17058022400005,34.821553978000054
6271,6793,9430,66,1324,347,665,24896,C,32.15816899600003,34.84305085600005
3957,6320,5667,42,1271,200,558,18015,R,32.17058022400005,34.86454773300005
3516,2850,5000,39,564,112,336,12417,C,32.15816899600003,34.886044611000045
8844,8746,10346,120,1356,350,860,30622,C,32.17058022400005,34.90754148800005
673,1096,980,8,311,48,170,3286,R,32.15816899600003,34.92903836500005
253,404,405,3,66,27,40,1198,C,32.17058022400005,34.95053524300005
601,572,801,4,69,20,55,2122,C,32.15816899600003,34.97203212000005
136,307,295,1,18,8,26,791,R,32.15816899600003,35.01502587500005
83,1976,186,1,146,33,65,2490,R,32.17058022400005,35.07951650800004
9,204,18,0,13,7,3,254,R,32.15816899600003,35.101013385000044
7,267,2,0,912,6,106,1300,O,32.15816899600003,35.14400714000004
0,365,0,0,21,0,4,390,R,32.15816899600003,35.22999465000004
14,26,29,0,1,0,5,75,C,32.17058022400005,35.42346654700003
124,271,310,1,24,4,13,747,C,32.18299145200007,34.80005710100005
1080,763,1672,16,129,52,121,3833,C,32.19540268000003,34.821553978000054
3255,3106,5129,36,636,138,309,12609,C,32.18299145200007,34.84305085600005
2904,4082,4006,29,1037,125,367,12550,R,32.19540268000003,34.86454773300005
4809,6529,6812,35,932,158,377,19652,C,32.18299145200007,34.886044611000045
1124,1813,1274,9,363,58,316,4957,R,32.19540268000003,34.90754148800005
2958,4542,4109,23,987,133,403,13155,R,32.18299145200007,34.92903836500005
157,14,57,1,0,1,7,237,L,32.19540268000003,34.95053524300005
475,1423,1090,2,134,51,84,3259,R,32.18299145200007,35.01502587500005
25,1221,50,1,55,8,17,1377,R,32.18299145200007,35.101013385000044
2,328,0,0,14,0,5,349,R,32.18299145200007,35.31598216000003
703,41,291,12,6,10,33,1096,L,32.22022513600007,34.821553978000054
297,238,373,2,37,9,41,997,C,32.22022513600007,34.86454773300005
277,175,477,4,23,9,27,992,C,32.20781390800005,34.886044611000045
163,64,193,4,5,6,19,454,C,32.22022513600007,34.90754148800005
239,24,159,2,9,4,15,452,L,32.22022513600007,34.95053524300005
152,24,100,1,4,5,3,289,L,32.20781390800005,34.97203212000005
1381,1488,1705,3,124,74,53,4828,C,32.22022513600007,34.993528998000045
51,535,83,0,29,6,14,718,R,32.20781390800005,35.01502587500005
6,1862,10,0,50,5,29,1962,R,32.22022513600007,35.165504018000036
21,36,16,0,2,3,2,80,R,32.20781390800005,35.444963425000026
211,75,235,0,11,1,14,547,C,32.24504759200005,34.86454773300005
459,403,909,2,49,22,22,1866,C,32.24504759200005,34.90754148800005
127,69,234,2,12,3,17,464,C,32.23263636400003,34.92903836500005
471,40,209,7858,115,24,42,8759,A,32.24504759200005,34.95053524300005
277,229,426,0,31,10,24,997,C,32.24504759200005,34.993528998000045
30,54,63,2,3,1,2,155,C,32.23263636400003,35.01502587500005
88,67,133,0,2,2,5,297,C,32.23263636400003,35.05801963000005
2,680,6,0,15,2,10,715,R,32.24504759200005,35.33747903700004
718,368,740,7,68,34,53,1988,C,32.25745882000007,34.84305085600005
179,74,252,2,8,12,10,537,C,32.26987004800003,34.86454773300005
1246,836,1976,9,117,43,98,4325,C,32.25745882000007,34.886044611000045
1221,1916,1848,9,679,58,171,5902,R,32.26987004800003,34.90754148800005
1411,1102,1837,18,257,39,150,4814,C,32.25745882000007,34.92903836500005
5,132,90,0,159,13,60,459,O,32.26987004800003,34.95053524300005
50,330,68,0,39,3,24,514,R,32.25745882000007,34.97203212000005
543,43,39,12927,161,11,59,13783,A,32.25745882000007,35.01502587500005
1,343,2,0,18,4,13,381,R,32.25745882000007,35.18700089500004
16,76,35,0,5,3,4,139,R,32.25745882000007,35.48795718000002
0,0,0,0,0,0,0,0,L,32.25745882000007,35.53095093400003
2473,7650,5208,23,1626,218,633,17831,R,32.28228127600005,34.84305085600005
1181,3481,2656,8,1030,62,272,8690,R,32.29469250400007,34.86454773300005
728,971,921,9,177,36,107,2949,R,32.28228127600005,34.886044611000045
1465,2112,2388,16,779,69,229,7058,C,32.29469250400007,34.90754148800005
772,952,1441,11,170,41,87,3474,C,32.28228127600005,34.92903836500005
486,591,642,1,184,38,59,2001,C,32.29469250400007,34.95053524300005
344,284,56,5331,101,11,50,6177,A,32.28228127600005,34.97203212000005
134,278,221,5,64,2,44,748,R,32.29469250400007,34.993528998000045
1,539,4,0,46,4,46,640,R,32.29469250400007,35.07951650800004
1,287,9,0,45,4,12,358,R,32.29469250400007,35.12251026300004
562,2661,1161,10,428,58,214,5094,R,32.30710373200003,34.84305085600005
2612,11989,4830,37,4838,242,1008,25556,R,32.31951496000005,34.86454773300005
528,3458,1129,6,969,55,186,6331,R,32.30710373200003,34.886044611000045
721,682,1187,0,82,28,54,2754,C,32.31951496000005,34.90754148800005
1396,2492,2577,16,759,96,211,7547,C,32.30710373200003,34.92903836500005
25,143,71,0,44,4,16,303,R,32.31951496000005,34.95053524300005
74,130,133,1,39,16,12,405,C,32.30710373200003,34.97203212000005
141,88,215,0,24,5,15,488,C,32.31951496000005,34.993528998000045
108,157,164,1,25,14,19,488,C,32.30710373200003,35.01502587500005
0,0,0,0,0,0,0,0,L,32.31951496000005,35.50945405700003
522,2725,933,7,458,52,215,4912,R,32.33192618800007,34.84305085600005
2352,10095,4363,19,3963,251,741,21784,R,32.34433741600003,34.86454773300005
591,609,624,4,117,14,77,2036,C,32.33192618800007,34.886044611000045
860,200,754,8,25,10,49,1906,L,32.34433741600003,34.90754148800005
173,348,365,0,59,8,34,987,C,32.33192618800007,34.92903836500005
174,77,172,1,7,4,18,453,L,32.34433741600003,34.95053524300005
301,203,495,0,46,19,34,1098,C,32.33192618800007,34.97203212000005
190,60,186,1,4,4,14,459,L,32.34433741600003,34.993528998000045
790,632,1293,10,87,46,85,2943,C,32.33192618800007,35.01502587500005
0,0,0,0,0,0,0,0,L,32.34433741600003,35.50945405700003
37,115,85,0,37,10,23,307,R,32.35674864400005,34.84305085600005
566,179,464,5,41,16,76,1347,L,32.36915987200007,34.86454773300005
57,16,73,0,0,0,1,147,C,32.35674864400005,34.886044611000045
425,177,190,5,61,7,46,911,L,32.36915987200007,34.90754148800005
404,88,257,6,7,9,41,812,L,32.35674864400005,34.92903836500005
123,41,158,0,7,3,7,339,C,32.36915987200007,34.993528998000045
154,40,136,0,1,9,11,351,L,32.35674864400005,35.01502587500005
217,31,8,1768,45,0,16,2085,A,32.36915987200007,35.03652275300004
12,247,13,0,5,4,2,283,R,32.36915987200007,35.50945405700003
1,227,2,0,5,1,0,236,R,32.35674864400005,35.53095093400003
325,80,290,8,8,6,40,757,L,32.39398232800005,34.86454773300005
484,85,418,4,17,10,43,1061,L,32.38157110000003,34.886044611000045
265,778,289,2,84,14,41,1473,R,32.39398232800005,34.90754148800005
974,87,409,9,15,11,36,1541,L,32.38157110000003,34.92903836500005
292,21,113,1,6,1,9,443,L,32.38157110000003,34.97203212000005
123,211,300,3,44,11,16,708,C,32.39398232800005,34.993528998000045
475,44,293,2157,17,10,58,3054,A,32.39398232800005,35.03652275300004
275,81,250,4,15,11,54,690,L,32.41880478400003,34.86454773300005
0,0,0,0,0,0,0,0,L,32.40639355600007,34.886044611000045
657,787,383,5,273,21,206,2332,R,32.40639355600007,34.92903836500005
867,3205,1593,9,587,112,309,6682,R,32.41880478400003,34.95053524300005
186,21,78,1,3,0,2,291,L,32.40639355600007,35.01502587500005
1351,26,32,4801,31,5,255,6501,A,32.41880478400003,35.03652275300004
0,0,0,0,0,0,0,0,L,32.40639355600007,35.05801963000005
11,58,17,0,0,4,11,101,R,32.41880478400003,35.12251026300004
4,99,23,0,3,0,7,136,R,32.41880478400003,35.165504018000036
438,2255,790,4,960,99,240,4786,R,32.43121601200005,34.886044611000045
1810,5627,3139,39,1556,188,508,12867,R,32.44362724000007,34.90754148800005
2811,6524,4821,63,1685,224,708,16836,R,32.43121601200005,34.92903836500005
500,14,97,3,6,7,10,637,L,32.44362724000007,34.95053524300005
147,166,179,0,23,9,29,553,C,32.43121601200005,35.01502587500005
291,11,73,283,63,6,17,744,L,32.44362724000007,35.03652275300004
6,189,8,0,2,0,1,206,R,32.44362724000007,35.42346654700003
1,66,10,0,65,0,0,142,R,32.44362724000007,35.46646030200003
6,115,29,0,24,1,1,176,R,32.43121601200005,35.48795718000002
26,435,49,0,41,6,5,562,R,32.44362724000007,35.50945405700003
39,312,42,0,19,4,2,418,R,32.43121601200005,35.53095093400003
622,2276,765,29,617,79,278,4666,R,32.46844969600005,34.95053524300005
509,615,498,16,145,14,80,1877,R,32.45603846800003,34.97203212000005
2282,2370,2228,36,478,101,346,7841,R,32.46844969600005,34.993528998000045
527,45,196,8,15,7,30,828,L,32.45603846800003,35.01502587500005
262,196,101,11,87,8,42,707,L,32.46844969600005,35.03652275300004
50,92,3,245,7,1,4,402,A,32.45603846800003,35.05801963000005
33,25,21,0,3,3,4,89,L,32.46844969600005,35.12251026300004
37,209,88,0,9,4,10,357,R,32.46844969600005,35.165504018000036
39,128,31,0,12,1,1,212,R,32.46844969600005,35.42346654700003
26,269,18,0,12,3,6,334,R,32.46844969600005,35.50945405700003
150,23,82,1,1,5,7,269,L,32.46844969600005,35.552447812000025
260,38,132,4,7,8,26,475,L,32.48086092400007,34.886044611000045
315,763,361,9,166,16,92,1722,R,32.48086092400007,34.97203212000005
565,269,628,7,32,16,53,1570,C,32.49327215200003,34.993528998000045
120,281,127,6,17,7,29,587,R,32.48086092400007,35.01502587500005
55,11,44,850,5,1,10,976,A,32.49327215200003,35.03652275300004
85,1,30,1681,138,4,13,1952,A,32.49327215200003,35.07951650800004
700,312,441,952,107,28,57,2597,A,32.48086092400007,35.101013385000044
17,0,5,55,0,0,1,78,A,32.49327215200003,35.12251026300004
11,413,14,1,9,4,5,457,R,32.48086092400007,35.18700089500004
194,17,79,1,3,2,7,303,L,32.49327215200003,35.46646030200003
326,1232,231,1,614,26,48,2478,R,32.48086092400007,35.48795718000002
97,1023,200,2,492,16,38,1868,R,32.49327215200003,35.50945405700003
70,19,28,0,0,5,10,132,L,32.48086092400007,35.53095093400003
162,28,62,1,3,3,6,265,L,32.49327215200003,35.552447812000025
138,1160,280,2,404,32,91,2107,R,32.51809460800007,34.90754148800005
274,2620,556,1,822,57,242,4572,R,32.50568338000005,34.92903836500005
1827,1587,2004,23,304,76,165,5986,C,32.51809460800007,34.95053524300005
130,23,52,1,5,0,6,217,L,32.50568338000005,35.01502587500005
123,22,49,1,3,7,3,208,L,32.51809460800007,35.03652275300004
269,43,240,5319,27,9,91,5998,A,32.50568338000005,35.05801963000005
207,19,28,3626,36,3,44,3963,A,32.50568338000005,35.101013385000044
329,42,143,11608,134,8,83,12347,A,32.50568338000005,35.14400714000004
35,2,18,2389,5,0,33,2482,A,32.51809460800007,35.165504018000036
187,64,187,0,7,0,12,457,L,32.51809460800007,35.25149152700004
263,111,68,748,23,1,11,1225,A,32.51809460800007,35.29448528200004
331,461,332,2,44,15,14,1199,R,32.51809460800007,35.33747903700004
507,40,139,5,7,6,26,730,L,32.51809460800007,35.42346654700003
310,8,92,0,0,8,13,431,L,32.50568338000005,35.444963425000026
227,2310,398,9,1437,48,106,4535,R,32.50568338000005,35.48795718000002
109,37,52,2,5,2,10,217,L,32.51809460800007,35.50945405700003
394,35,97,2181,232,2,35,2976,A,32.54291706400005,34.90754148800005
407,460,498,6,76,25,44,1516,C,32.53050583600003,34.92903836500005
108,98,150,1,6,9,28,400,C,32.54291706400005,34.993528998000045
64,128,82,3,7,2,12,298,R,32.54291706400005,35.03652275300004
25,11,13,1324,19,1,9,1402,A,32.53050583600003,35.101013385000044
14,1,2,1154,20,1,6,1198,A,32.53050583600003,35.14400714000004
93,5,4,1526,36,1,3,1668,A,32.54291706400005,35.165504018000036
4,0,1,274,194,1,2,476,A,32.54291706400005,35.208497772000044
63,65,62,0,7,2,3,202,R,32.54291706400005,35.25149152700004
28,153,37,0,10,2,2,232,R,32.54291706400005,35.29448528200004
25,2,2,413,0,1,0,443,A,32.53050583600003,35.31598216000003
0,0,0,0,0,0,0,0,L,32.53050583600003,35.35897591500003
77,36,84,0,5,1,0,203,C,32.53050583600003,35.48795718000002
621,59,250,3,20,27,18,998,L,32.55532829200007,34.92903836500005
2988,3018,3643,29,1390,135,252,11455,C,32.56773952000003,34.95053524300005
91,78,127,1,11,5,11,324,C,32.55532829200007,35.01502587500005
160,19,60,0,1,1,2,243,L,32.56773952000003,35.07951650800004
201,52,64,1426,312,6,25,2086,A,32.55532829200007,35.18700089500004
76,196,34,2,32,3,4,347,R,32.55532829200007,35.22999465000004
73,186,104,0,56,1,14,434,R,32.56773952000003,35.25149152700004
93,158,92,0,106,5,9,463,R,32.55532829200007,35.272988405000035
287,322,126,2,35,7,10,789,R,32.55532829200007,35.31598216000003
234,147,222,1,18,9,23,654,L,32.55532829200007,35.35897591500003
483,56,205,4,4,4,25,781,L,32.56773952000003,35.380472792000035
399,102,203,1,20,14,9,748,L,32.55532829200007,35.40196967000003
428,69,183,1,3,6,22,712,L,32.55532829200007,35.444963425000026
15,71,18,0,66,5,2,177,R,32.56773952000003,35.552447812000025
24,81,28,0,29,0,1,163,R,32.55532829200007,35.57394468900003
356,471,52,2093,13,3,29,3017,A,32.59256197600007,34.95053524300005
18,16,12,0,3,2,1,52,L,32.58015074800005,34.97203212000005
344,13,103,3,3,1,21,488,L,32.59256197600007,35.07951650800004
33,164,82,0,33,4,12,328,R,32.59256197600007,35.165504018000036
220,59,136,3,3,8,3,432,L,32.58015074800005,35.18700089500004
213,1734,424,4,229,33,168,2805,R,32.59256197600007,35.29448528200004
132,64,96,2,3,1,10,308,L,32.59256197600007,35.42346654700003
253,61,182,1,9,6,7,519,L,32.58015074800005,35.444963425000026
110,32,50,0,3,3,14,212,L,32.59256197600007,35.552447812000025
185,29,144,1,2,4,11,376,L,32.60497320400003,34.92903836500005
178,84,211,1,8,6,14,502,C,32.61738443200005,34.95053524300005
82,90,60,9,11,8,27,287,R,32.61738443200005,34.993528998000045
99,70,85,9,9,9,8,289,L,32.60497320400003,35.01502587500005
334,28,200,2,5,9,13,591,L,32.60497320400003,35.05801963000005
55,183,59,1,28,5,9,340,R,32.61738443200005,35.07951650800004
639,43,221,3,7,9,39,961,L,32.60497320400003,35.101013385000044
487,16,138,1,4,1,17,664,L,32.60497320400003,35.14400714000004
167,52,165,1,7,12,10,414,L,32.61738443200005,35.208497772000044
407,2173,774,6,436,53,99,3948,R,32.60497320400003,35.272988405000035
767,2675,1396,6,465,80,123,5512,R,32.61738443200005,35.29448528200004
359,245,326,5,14,7,21,977,L,32.60497320400003,35.31598216000003
333,1601,429,223,387,58,157,3188,R,32.61738443200005,35.33747903700004
125,7,63,392,54,0,7,648,A,32.61738443200005,35.380472792000035
221,4,7,286,81,0,6,605,A,32.60497320400003,35.444963425000026
188,29,61,1,2,6,6,293,L,32.61738443200005,35.552447812000025
98,23,74,0,0,3,3,201,L,32.62979566000007,34.92903836500005
81,210,98,2,53,6,15,465,R,32.64220688800003,34.95053524300005
165,95,141,4,8,0,15,428,L,32.64220688800003,34.993528998000045
14,175,38,0,43,0,100,370,R,32.62979566000007,35.05801963000005
770,1548,1270,4,188,41,81,3902,R,32.64220688800003,35.07951650800004
414,22,98,2,3,5,26,570,L,32.64220688800003,35.12251026300004
398,128,198,1,78,13,22,838,L,32.64220688800003,35.29448528200004
248,2297,440,12,585,43,244,3869,R,32.62979566000007,35.31598216000003
